user_id,event_type,dress_id,body_match_score,style_score,final_ratings
u1339,festival,d92,0.62,0.65,3
u2371,formal,d143,0.73,0.87,5
u694,formal,d89,0.96,0.64,5
u1537,reception,d44,0.96,0.9,5
u2575,college,d70,0.67,0.78,3
u4925,party,d99,0.65,0.98,5
u957,reception,d50,0.89,0.87,5
u3311,formal,d127,0.61,0.8,3
u1811,festival,d52,0.85,1.0,5
u1349,formal,d142,0.8,0.69,5
u599,reception,d47,0.97,0.64,4
u3255,formal,d145,0.95,0.71,3
u2439,formal,d149,0.74,0.62,5
u2643,wedding,d163,0.98,0.95,3
u1277,wedding,d167,0.79,0.85,4
u3577,wedding,d30,0.7,0.72,3
u3049,formal,d143,0.63,0.95,4
u1954,wedding,d112,0.65,0.62,4
u3680,formal,d75,0.96,0.7,3
u3301,formal,d7,0.97,0.7,5
u15,festival,d186,0.96,0.78,5
u3983,party,d133,0.71,0.67,4
u2757,reception,d44,0.98,0.82,3
u3738,formal,d6,0.99,0.6,3
u1720,party,d109,0.78,0.8,5
u505,formal,d64,0.77,0.68,4
u2438,reception,d50,0.84,0.62,3
u2342,party,d99,0.73,0.63,5
u4370,wedding,d160,0.67,0.87,5
u2915,festival,d117,0.89,0.92,4
u4708,festival,d178,0.79,0.78,5
u3805,wedding,d140,0.62,0.86,5
u3224,college,d16,0.97,0.8,4
u3673,festival,d183,0.99,0.79,4
u2058,college,d172,0.86,0.97,5
u2455,college,d68,0.98,0.89,3
u1374,wedding,d170,0.83,0.8,3
u2345,reception,d103,0.96,0.88,5
u2010,reception,d136,0.78,0.69,3
u3401,wedding,d28,0.72,0.65,4
u3936,party,d56,0.69,0.68,5
u3429,college,d70,0.92,0.71,5
u2357,reception,d200,0.66,0.98,4
u3846,reception,d152,0.89,0.89,3
u2495,formal,d159,0.7,0.88,3
u2172,formal,d164,0.73,0.63,5
u1209,formal,d7,0.98,0.88,4
u3526,formal,d142,0.63,0.76,5
u4181,formal,d98,0.82,0.71,5
u3989,party,d51,0.68,0.87,5
u1279,formal,d89,0.82,0.73,3
u1271,party,d65,0.93,0.71,3
u4081,wedding,d160,0.8,0.92,4
u1296,wedding,d97,0.76,0.86,3
u589,festival,d107,0.81,0.89,5
u978,festival,d115,0.82,0.7,5
u2970,festival,d107,0.97,0.94,5
u4935,festival,d49,0.72,0.76,3
u2940,wedding,d97,0.8,0.8,4
u1391,college,d172,0.82,0.73,4
u230,formal,d147,1.0,0.71,4
u3018,festival,d183,0.64,0.91,3
u2920,reception,d110,0.89,0.96,5
u3037,party,d137,0.77,0.9,4
u2643,formal,d71,0.83,0.95,5
u315,reception,d47,0.97,0.96,3
u2101,party,d99,0.79,0.92,4
u3046,wedding,d170,0.68,0.97,4
u4806,formal,d75,0.9,0.72,3
u502,college,d172,0.68,0.69,3
u1209,party,d192,0.65,0.8,3
u92,formal,d18,0.6,0.79,5
u4378,reception,d50,0.8,0.81,3
u4238,wedding,d94,0.75,0.91,3
u2288,wedding,d23,0.67,0.9,3
u3165,formal,d67,0.69,0.79,5
u2350,wedding,d112,0.63,1.0,4
u3492,party,d56,0.96,0.84,3
u4855,reception,d50,0.77,0.67,5
u3427,wedding,d2,0.87,0.68,5
u743,festival,d114,1.0,0.66,3
u246,formal,d64,0.79,0.67,5
u3841,reception,d139,0.97,0.77,5
u4870,formal,d185,0.84,1.0,3
u4592,festival,d62,0.76,0.75,4
u261,reception,d189,0.99,0.77,5
u4171,reception,d41,0.82,0.99,3
u3883,party,d182,0.89,1.0,3
u3095,wedding,d173,0.64,0.73,5
u4304,festival,d49,0.62,0.91,4
u1598,festival,d177,0.93,0.65,3
u3616,reception,d8,0.93,0.64,5
u2354,reception,d46,0.89,0.94,4
u434,reception,d181,0.83,0.82,4
u2600,party,d76,0.62,0.91,5
u3417,reception,d188,0.65,0.63,4
u3074,reception,d200,0.98,0.95,5
u4775,college,d45,0.91,0.86,3
u1956,party,d135,0.93,0.78,5
u3671,reception,d87,0.6,0.94,3
u4353,reception,d103,0.76,0.7,3
u335,wedding,d160,0.87,0.89,4
u4529,college,d172,0.91,0.95,5
u4829,festival,d186,0.72,0.95,3
u3981,wedding,d173,0.98,0.63,3
u1998,formal,d179,0.83,0.75,5
u4299,wedding,d175,0.92,0.62,4
u4531,wedding,d82,0.64,0.81,4
u934,wedding,d173,0.61,0.89,5
u4035,formal,d147,0.75,0.78,3
u607,formal,d6,0.87,0.8,3
u2790,formal,d96,0.96,0.82,3
u3643,formal,d123,0.91,0.74,3
u3604,reception,d36,0.98,0.83,3
u370,reception,d57,0.65,0.95,5
u4847,wedding,d198,0.98,0.65,5
u2127,reception,d181,0.85,0.71,4
u393,party,d40,0.84,0.62,3
u1552,party,d137,0.78,0.95,4
u1179,wedding,d160,0.75,0.7,3
u787,festival,d49,0.66,0.6,3
u4993,college,d45,0.91,0.8,3
u4187,wedding,d154,0.67,0.88,4
u1181,college,d61,0.85,0.68,3
u3614,reception,d200,0.72,0.85,5
u3576,wedding,d157,0.73,0.62,3
u410,reception,d36,0.74,0.69,5
u2597,college,d63,0.73,0.77,3
u3467,formal,d27,0.67,0.74,3
u2608,formal,d149,0.84,0.79,3
u3026,formal,d147,0.65,0.61,4
u4161,party,d180,0.74,0.92,3
u4624,college,d156,0.91,0.72,3
u1748,party,d137,0.95,0.99,3
u1357,reception,d57,0.92,0.95,5
u486,formal,d77,0.65,0.88,5
u503,formal,d14,0.61,0.96,4
u4052,festival,d69,0.79,0.62,4
u4483,formal,d14,0.61,0.77,4
u890,festival,d177,0.81,0.64,3
u2886,festival,d106,0.62,0.8,4
u3476,reception,d8,0.72,0.62,3
u1141,wedding,d140,0.65,0.89,3
u430,party,d1,0.72,0.65,3
u4077,formal,d55,0.97,0.73,3
u2544,party,d56,0.86,0.86,4
u4728,wedding,d198,0.84,0.85,5
u3283,party,d65,0.66,0.67,4
u185,formal,d55,0.69,0.85,5
u1118,wedding,d83,0.85,0.71,5
u2076,reception,d110,0.65,0.96,5
u3895,festival,d177,0.92,0.99,3
u1913,formal,d101,0.93,0.79,4
u3860,reception,d50,0.63,0.81,5
u2143,wedding,d30,0.98,1.0,3
u3928,wedding,d23,0.84,0.98,5
u4368,party,d85,0.95,0.88,3
u8,reception,d53,0.71,0.96,4
u200,formal,d21,0.66,0.65,4
u827,reception,d15,0.67,0.96,4
u1212,wedding,d2,0.66,1.0,3
u606,festival,d43,0.93,0.76,3
u2124,party,d51,0.6,0.72,4
u1413,reception,d87,0.82,0.86,5
u1497,party,d109,0.95,0.66,5
u807,college,d116,0.79,0.83,4
u1006,party,d174,0.72,0.88,5
u617,reception,d36,0.62,0.79,4
u3152,festival,d115,0.81,0.6,5
u1269,wedding,d23,0.68,0.76,3
u4841,formal,d6,0.92,0.84,4
u4025,college,d45,0.62,0.66,3
u1583,college,d13,0.67,0.69,5
u3091,wedding,d82,0.64,0.73,4
u4920,festival,d69,0.69,0.74,3
u4496,wedding,d90,0.75,0.99,3
u2153,party,d151,0.9,0.73,5
u1377,festival,d49,0.97,0.87,5
u724,party,d180,0.82,0.65,4
u2679,festival,d69,0.77,0.84,5
u916,reception,d193,0.63,0.73,3
u406,wedding,d26,0.92,0.61,4
u2850,wedding,d176,0.72,0.63,5
u2357,college,d93,0.64,0.62,3
u799,festival,d25,0.72,0.78,3
u3734,formal,d39,0.82,0.97,3
u3515,reception,d103,0.71,0.79,3
u3499,formal,d14,0.87,0.88,5
u1782,college,d156,0.67,0.6,5
u4641,wedding,d26,0.65,0.78,3
u3497,wedding,d30,0.91,0.94,3
u3079,wedding,d97,0.98,0.82,4
u2428,formal,d127,0.87,0.68,5
u3277,festival,d117,0.99,1.0,5
u4242,festival,d148,0.75,0.67,5
u2099,college,d70,0.82,0.6,4
u1195,party,d191,0.82,0.89,4
u2154,formal,d39,0.93,0.95,3
u335,college,d91,0.85,0.92,4
u1454,festival,d88,0.68,0.75,3
u2003,wedding,d150,0.95,0.86,4
u351,festival,d153,0.83,0.69,4
u991,reception,d41,0.95,0.63,3
u707,formal,d104,0.8,0.81,4
u1146,party,d76,0.73,0.73,4
u1100,college,d35,0.68,0.73,3
u4658,festival,d52,0.88,0.89,4
u4407,formal,d72,0.65,0.81,5
u4469,festival,d43,0.63,0.95,3
u925,wedding,d28,0.65,0.82,3
u4453,party,d56,0.8,0.65,4
u4906,festival,d43,0.86,0.79,5
u1967,reception,d53,0.84,0.73,4
u3103,festival,d126,0.94,0.82,5
u2278,reception,d31,0.74,0.75,5
u4463,wedding,d176,0.74,0.64,3
u2618,wedding,d82,0.97,0.87,4
u720,party,d109,0.68,0.92,3
u2300,reception,d80,0.84,0.67,3
u4768,wedding,d196,0.85,0.78,5
u609,formal,d48,0.98,0.93,4
u3813,wedding,d163,0.75,0.77,5
u4345,party,d128,0.64,0.75,4
u2317,party,d132,0.91,0.85,5
u1999,reception,d58,0.97,0.79,4
u1744,formal,d195,0.72,0.62,4
u1182,wedding,d94,0.77,0.8,5
u3848,formal,d96,0.69,0.96,5
u4660,formal,d67,0.74,0.87,4
u4757,reception,d187,0.7,0.61,5
u3124,wedding,d196,0.98,0.61,3
u3994,festival,d126,0.98,0.78,3
u2008,college,d116,0.69,0.65,3
u2457,festival,d108,0.81,0.98,3
u2669,formal,d75,0.89,0.77,5
u4921,party,d40,0.78,0.83,3
u4002,wedding,d163,0.92,0.68,5
u4732,wedding,d90,0.62,0.75,4
u2150,festival,d138,0.79,0.61,3
u654,party,d174,0.76,0.63,4
u2086,college,d13,0.85,0.89,4
u4181,reception,d44,0.94,0.83,3
u3754,festival,d126,0.97,0.8,4
u344,festival,d102,0.87,0.79,4
u2821,festival,d178,0.91,0.94,5
u1213,party,d132,0.8,0.84,4
u4030,festival,d34,0.87,0.89,3
u1807,party,d95,0.91,0.9,3
u1853,formal,d72,0.89,0.91,3
u1513,wedding,d24,0.88,0.94,4
u3020,wedding,d162,0.78,0.86,3
u2747,festival,d69,0.61,0.61,5
u2965,festival,d106,0.62,0.68,3
u4038,wedding,d134,0.85,0.77,4
u3093,formal,d147,0.72,0.87,3
u1658,reception,d44,0.92,0.91,3
u1911,college,d116,0.74,0.96,5
u4324,college,d124,0.61,0.79,3
u492,reception,d15,0.76,0.81,5
u2371,reception,d11,0.87,0.97,3
u4700,college,d33,0.7,0.94,4
u313,wedding,d173,0.94,0.66,4
u3495,festival,d183,0.81,0.84,5
u3785,festival,d183,0.61,0.78,3
u2910,party,d151,0.81,0.61,5
u1421,wedding,d24,0.66,0.8,4
u4198,college,d3,0.85,0.65,5
u2716,reception,d11,0.61,0.65,3
u1072,reception,d58,0.7,0.78,4
u3552,reception,d60,0.63,0.83,4
u435,wedding,d2,0.97,0.84,5
u676,wedding,d86,0.77,0.91,5
u1619,wedding,d140,0.64,0.94,5
u4310,reception,d50,0.75,0.62,4
u2829,party,d54,0.85,0.97,4
u3506,wedding,d162,0.73,0.83,5
u2836,wedding,d97,0.63,0.83,4
u768,college,d63,0.64,0.73,3
u1220,formal,d55,0.82,0.81,5
u3256,college,d194,0.98,0.66,5
u711,college,d156,0.81,0.65,5
u4490,formal,d195,0.81,0.7,3
u4399,party,d42,0.61,0.93,5
u4185,reception,d60,0.63,0.8,5
u3950,wedding,d90,0.74,0.71,4
u1514,reception,d200,0.64,0.94,4
u826,festival,d114,0.67,0.87,3
u4200,formal,d6,0.97,0.96,5
u4613,wedding,d163,0.88,0.97,5
u435,festival,d105,0.83,0.83,4
u4123,party,d32,0.91,0.92,4
u1014,wedding,d198,0.74,0.64,4
u4318,wedding,d157,1.0,0.77,5
u3963,reception,d5,0.82,0.69,3
u4984,formal,d77,0.86,0.6,3
u98,party,d135,0.67,0.74,3
u1220,party,d158,0.9,0.67,3
u2219,wedding,d83,0.83,0.81,3
u2249,reception,d193,0.92,0.72,3
u2042,party,d192,0.94,0.73,4
u4831,reception,d80,0.88,0.89,4
u1968,formal,d159,0.62,0.85,5
u4779,festival,d66,0.76,0.94,4
u573,formal,d101,0.93,0.96,3
u1311,wedding,d134,0.74,0.99,3
u2935,reception,d87,0.82,0.79,4
u2546,reception,d189,0.79,0.7,5
u4840,formal,d142,0.86,1.0,4
u4816,formal,d159,0.93,0.73,5
u2111,reception,d5,0.72,0.65,3
u2308,formal,d184,0.66,0.95,3
u1075,formal,d77,0.97,0.93,5
u4166,formal,d38,0.71,0.68,4
u4960,festival,d88,0.92,0.61,5
u1943,college,d156,0.75,0.92,3
u846,reception,d139,0.99,0.88,4
u1298,formal,d171,0.79,0.87,4
u1318,college,d124,0.8,0.71,4
u2436,reception,d188,0.82,0.77,3
u2905,formal,d195,0.62,0.89,3
u1520,reception,d50,0.7,0.61,5
u1058,wedding,d112,0.81,0.65,5
u3557,formal,d84,0.76,0.7,4
u4775,college,d35,0.92,0.71,3
u3633,festival,d43,0.92,0.66,5
u89,wedding,d83,0.97,0.97,4
u4650,college,d13,0.93,0.81,3
u3716,festival,d108,0.76,0.83,4
u3882,festival,d153,0.97,0.97,3
u2015,wedding,d24,0.7,0.61,4
u4781,party,d109,0.61,0.64,4
u3161,reception,d31,0.7,0.77,5
u3564,reception,d139,0.84,0.73,3
u3419,festival,d183,0.97,0.86,3
u2837,formal,d21,0.8,0.92,3
u2947,party,d192,0.74,0.98,5
u2364,college,d129,0.87,0.72,5
u469,festival,d169,0.63,0.68,4
u4257,party,d99,0.64,0.79,5
u624,formal,d127,0.87,0.95,3
u5,formal,d161,0.73,0.93,5
u2971,reception,d110,0.93,0.77,3
u2062,reception,d200,0.65,0.8,4
u4120,festival,d178,0.76,0.67,5
u2154,festival,d66,0.62,0.85,4
u4785,wedding,d83,0.8,0.85,4
u4203,college,d129,0.88,0.97,4
u1947,reception,d8,0.98,0.7,4
u1940,festival,d148,0.71,0.94,5
u3519,formal,d195,0.88,0.8,5
u79,college,d156,0.71,0.99,3
u4611,party,d121,0.95,0.8,4
u3376,wedding,d118,0.8,0.65,5
u4760,formal,d98,0.82,0.77,3
u1861,wedding,d17,0.92,0.79,5
u3030,formal,d184,0.63,0.77,5
u3635,college,d130,0.98,0.71,4
u1896,wedding,d134,0.95,0.75,3
u3995,college,d70,0.78,0.95,3
u4101,party,d137,0.79,0.98,5
u4335,festival,d79,0.91,0.81,5
u109,formal,d143,0.85,0.94,4
u4008,formal,d67,0.66,0.83,4
u2371,reception,d58,0.87,0.67,4
u2379,party,d165,0.92,0.7,3
u2133,festival,d34,0.78,0.65,5
u2043,party,d42,1.0,0.68,5
u4452,reception,d193,0.7,0.67,3
u4284,festival,d62,0.89,0.63,3
u2200,reception,d53,0.64,0.83,5
u4132,college,d61,0.65,0.69,4
u150,festival,d153,1.0,0.65,3
u261,formal,d89,0.83,0.97,5
u4990,reception,d200,0.85,0.76,3
u3051,formal,d14,0.9,0.89,5
u2120,formal,d6,0.83,0.71,5
u969,college,d124,0.76,0.97,5
u4202,wedding,d23,0.82,0.84,3
u1934,formal,d14,0.67,0.98,4
u4865,festival,d25,0.94,0.64,3
u2628,formal,d72,0.9,1.0,4
u1810,formal,d98,0.81,0.83,4
u3966,formal,d38,0.77,0.83,3
u1300,formal,d98,0.66,0.66,5
u4472,formal,d67,0.71,0.77,4
u2493,wedding,d28,0.68,0.75,4
u2462,reception,d15,0.77,0.77,5
u1069,reception,d100,0.65,0.97,4
u2715,reception,d50,0.93,0.95,5
u1388,reception,d58,0.94,0.61,5
u629,college,d70,0.78,0.73,3
u1347,formal,d67,0.74,0.8,5
u186,festival,d178,0.91,0.95,5
u3717,reception,d15,0.63,0.7,3
u2093,party,d85,0.62,0.92,3
u1472,reception,d60,0.9,0.8,5
u231,party,d54,0.7,0.87,3
u3299,reception,d87,0.78,0.99,5
u2114,wedding,d170,0.99,0.73,4
u3808,party,d95,0.71,0.94,3
u53,reception,d37,0.71,0.81,5
u579,formal,d185,0.84,0.81,4
u3028,festival,d148,0.64,0.86,5
u2217,party,d158,0.68,0.77,3
u774,wedding,d97,0.85,0.99,3
u3809,reception,d110,0.87,0.92,3
u1651,college,d35,0.62,0.96,4
u1894,wedding,d196,0.75,0.97,3
u4114,festival,d131,0.99,0.8,3
u4432,formal,d144,0.85,0.95,5
u4679,reception,d50,0.99,0.94,5
u3695,formal,d27,0.9,0.67,4
u1412,party,d56,0.64,0.65,4
u4993,wedding,d196,0.87,0.81,4
u4697,wedding,d140,0.78,0.93,5
u4886,reception,d20,0.96,0.64,4
u3990,wedding,d162,0.67,0.91,3
u935,college,d124,0.9,0.92,3
u1391,party,d192,0.73,0.73,4
u4100,wedding,d24,0.79,0.66,4
u1542,formal,d127,0.94,0.69,4
u1113,college,d3,0.81,1.0,5
u1088,formal,d144,0.74,0.84,3
u2183,formal,d27,0.61,0.99,5
u1074,festival,d177,0.98,0.87,5
u4190,formal,d14,0.82,0.99,4
u4745,reception,d12,0.83,0.99,3
u4527,college,d130,0.89,0.65,3
u660,formal,d98,0.88,0.74,5
u1323,formal,d27,0.86,0.92,5
u3568,formal,d77,0.61,0.67,4
u2256,wedding,d154,0.93,0.73,3
u1614,college,d16,0.72,0.78,4
u2454,party,d135,0.73,0.65,5
u3923,party,d165,0.63,0.76,3
u2802,wedding,d167,0.66,0.73,3
u60,college,d10,0.76,0.62,5
u3376,party,d51,0.72,0.61,4
u1655,party,d182,0.81,0.67,4
u3010,reception,d139,0.88,0.7,5
u89,college,d33,0.75,0.82,5
u1432,party,d182,0.77,0.97,5
u1071,wedding,d24,0.76,0.75,5
u4031,party,d135,0.75,0.63,3
u846,formal,d144,0.72,0.61,5
u780,party,d95,0.97,0.96,4
u2143,college,d13,0.94,0.78,4
u2171,formal,d6,0.62,0.97,5
u2854,reception,d187,0.83,0.86,4
u1477,formal,d55,0.96,0.65,5
u4141,party,d137,0.88,0.73,3
u808,college,d13,0.88,0.66,3
u4638,festival,d88,0.65,0.83,4
u1329,party,d133,0.94,0.65,4
u567,party,d113,0.63,0.96,5
u777,wedding,d97,0.75,0.83,5
u2081,party,d121,0.76,0.62,5
u425,wedding,d173,0.95,0.77,5
u2892,college,d124,0.65,0.85,4
u1058,college,d172,0.97,0.8,4
u2105,formal,d164,0.77,0.97,4
u185,formal,d21,0.89,0.76,4
u721,formal,d6,0.77,0.6,4
u1806,party,d56,0.93,0.71,4
u278,wedding,d160,0.88,0.62,4
u1983,festival,d148,0.88,0.97,3
u3693,festival,d9,0.69,0.61,4
u2372,wedding,d90,0.94,0.67,5
u2228,reception,d37,0.72,0.73,3
u1704,wedding,d150,0.71,0.96,4
u81,festival,d43,0.89,0.81,5
u1487,party,d135,0.87,0.78,5
u160,party,d99,0.79,0.96,4
u2977,wedding,d190,0.7,0.81,4
u454,party,d78,0.88,0.68,5
u4035,festival,d117,0.64,0.8,3
u4786,formal,d89,0.93,0.63,5
u4869,formal,d164,0.64,0.61,5
u210,wedding,d28,0.85,0.71,3
u2474,formal,d74,0.61,0.65,5
u1929,festival,d34,0.71,0.87,3
u1118,college,d3,0.84,0.9,3
u4519,wedding,d198,0.63,0.77,3
u3990,wedding,d176,0.76,0.78,4
u4575,formal,d149,0.61,0.63,4
u4118,formal,d159,0.67,0.66,5
u1325,formal,d161,0.66,0.7,5
u674,festival,d92,0.98,0.89,3
u1427,wedding,d97,0.78,0.93,4
u4940,festival,d115,0.9,0.77,5
u1466,college,d199,0.64,1.0,3
u39,reception,d141,0.94,0.7,5
u3235,festival,d43,0.83,0.76,5
u1513,college,d3,0.84,0.86,3
u2003,formal,d104,0.92,0.9,4
u3022,party,d54,0.97,0.6,4
u1874,festival,d9,0.86,0.74,4
u26,formal,d74,0.9,0.69,3
u4811,reception,d187,0.93,0.91,4
u2650,reception,d200,0.7,0.61,3
u4386,formal,d98,0.86,0.64,3
u1584,formal,d38,0.95,0.82,5
u1229,wedding,d29,0.99,0.73,3
u1925,reception,d58,0.87,0.62,3
u1064,festival,d88,0.79,0.61,4
u169,reception,d141,0.75,0.83,5
u2762,formal,d27,0.73,0.62,3
u4747,reception,d188,0.73,0.97,5
u2654,festival,d107,0.79,0.65,3
u3312,reception,d103,0.95,0.91,3
u4951,reception,d189,0.64,0.66,3
u3632,reception,d200,0.97,0.98,4
u1332,reception,d166,0.76,0.71,5
u3837,college,d122,0.86,0.7,3
u4652,college,d168,0.99,0.66,3
u4204,wedding,d167,0.9,0.83,5
u972,wedding,d160,0.7,0.62,4
u4246,formal,d14,0.77,0.6,5
u2238,formal,d64,0.97,0.99,5
u3320,wedding,d157,0.75,0.84,4
u3755,college,d129,0.75,0.88,5
u629,wedding,d29,0.61,0.88,3
u1381,formal,d84,0.7,0.89,5
u501,college,d122,0.85,0.91,4
u2053,festival,d66,0.91,0.62,3
u4478,party,d42,0.85,0.82,5
u3288,formal,d75,0.93,0.91,5
u3071,wedding,d118,0.85,0.96,4
u3996,reception,d152,0.83,0.76,5
u4064,college,d13,0.92,0.8,3
u4452,reception,d181,0.86,0.84,4
u4115,wedding,d150,0.8,0.73,5
u4918,formal,d14,0.65,0.84,3
u2818,formal,d84,0.98,0.99,3
u4338,formal,d39,0.99,0.85,3
u2526,festival,d79,0.99,0.84,3
u334,party,d158,0.8,0.65,3
u118,formal,d159,0.93,0.7,5
u1736,wedding,d198,0.9,0.71,4
u3356,reception,d44,0.89,0.93,4
u4188,wedding,d140,0.77,0.63,5
u478,wedding,d134,0.69,0.73,3
u2013,party,d158,0.97,0.95,3
u4337,formal,d64,0.96,0.93,4
u1269,wedding,d160,0.7,0.97,4
u145,festival,d114,0.66,0.86,4
u2468,festival,d105,0.63,0.86,3
u2253,party,d65,0.75,0.66,3
u662,formal,d147,0.72,0.85,4
u541,formal,d6,0.9,0.73,5
u4066,party,d135,0.81,0.87,4
u540,wedding,d97,0.79,0.86,5
u3528,party,d133,0.79,0.72,4
u2207,reception,d53,0.79,0.92,5
u2267,reception,d46,0.79,0.71,3
u314,party,d81,0.95,0.88,4
u379,reception,d141,0.73,0.8,5
u2056,college,d199,0.96,0.93,5
u1489,party,d182,0.89,0.73,5
u27,reception,d152,0.71,0.71,5
u53,wedding,d175,0.82,0.84,3
u1892,college,d155,0.85,0.65,4
u2557,festival,d177,0.99,0.67,4
u556,party,d32,0.9,0.71,3
u2347,formal,d98,0.79,0.72,3
u1007,college,d19,0.83,0.91,3
u1718,wedding,d82,0.72,0.86,4
u755,college,d16,0.65,0.8,5
u726,formal,d64,0.64,0.61,5
u1114,party,d137,0.96,0.65,5
u1865,festival,d102,0.82,0.68,4
u3864,reception,d47,0.73,0.65,5
u2945,party,d135,0.89,0.77,3
u2340,festival,d117,0.69,0.68,4
u3671,party,d81,0.94,0.62,3
u1836,reception,d136,0.85,0.76,3
u3230,college,d116,0.84,0.93,4
u4722,reception,d166,0.98,0.93,5
u3024,reception,d187,0.61,0.64,3
u560,party,d40,0.77,0.66,5
u3664,college,d61,0.79,0.87,5
u1647,festival,d178,0.75,0.85,4
u1664,formal,d98,0.89,0.94,3
u783,formal,d64,0.82,0.92,4
u734,festival,d49,0.94,0.91,4
u1882,wedding,d118,0.89,0.61,4
u1473,formal,d149,0.86,0.99,3
u1810,party,d192,0.9,0.98,5
u4121,formal,d144,0.71,0.96,5
u4985,wedding,d176,0.68,0.92,5
u1282,wedding,d82,0.68,0.94,3
u1606,reception,d189,0.96,0.61,5
u1444,wedding,d4,0.68,0.83,4
u3826,party,d109,0.75,0.62,3
u1569,wedding,d90,0.85,0.95,4
u777,college,d33,0.67,0.9,3
u4263,college,d35,0.87,0.62,4
u1701,formal,d164,0.82,0.68,3
u3342,reception,d80,0.73,0.99,3
u328,festival,d197,0.91,0.8,4
u931,formal,d171,0.97,0.88,3
u3068,wedding,d118,0.85,0.99,5
u1216,wedding,d175,0.68,0.74,4
u1968,formal,d27,0.76,0.96,3
u4814,party,d180,0.61,0.7,4
u4502,festival,d119,0.66,0.91,3
u4079,festival,d186,0.81,0.83,3
u3741,festival,d131,0.82,0.67,5
u391,college,d122,0.63,0.75,4
u2227,festival,d117,1.0,0.66,5
u1050,college,d172,0.82,0.99,3
u1583,wedding,d59,0.85,0.88,3
u31,college,d45,0.8,0.84,4
u3460,formal,d72,0.66,0.7,5
u4337,party,d137,0.64,0.83,4
u4639,party,d40,0.71,0.8,5
u3931,college,d93,0.91,0.71,3
u4550,reception,d166,0.63,0.68,4
u3887,party,d99,0.76,0.81,4
u1801,formal,d6,0.79,0.98,5
u1082,festival,d153,0.86,0.74,5
u939,wedding,d90,0.65,0.73,5
u2496,wedding,d150,0.7,0.69,4
u1607,festival,d108,0.78,0.84,5
u52,formal,d179,0.77,0.97,4
u2380,formal,d142,0.83,0.96,4
u4460,festival,d186,0.97,0.97,4
u2291,wedding,d86,0.61,0.61,5
u4939,festival,d111,0.66,0.82,5
u2830,party,d137,0.76,0.99,3
u4519,formal,d7,0.61,0.85,3
u4615,party,d95,0.95,0.94,3
u4439,wedding,d83,0.86,0.68,3
u4365,college,d45,0.75,0.96,4
u4409,party,d40,0.88,0.77,5
u739,festival,d9,0.85,0.9,3
u2042,formal,d185,0.78,0.98,4
u4904,party,d133,0.9,0.7,3
u428,festival,d115,0.95,0.8,5
u1093,formal,d171,0.69,0.83,3
u4947,reception,d181,0.71,0.79,4
u2950,party,d40,0.88,0.74,5
u2557,college,d63,0.98,0.97,5
u4502,formal,d39,0.7,0.82,5
u424,formal,d144,0.67,0.76,4
u4738,college,d16,0.94,0.8,4
u2787,wedding,d176,0.64,0.92,5
u2414,college,d155,0.6,0.94,3
u2794,reception,d193,0.82,0.89,3
u4706,reception,d57,0.99,0.89,5
u2232,formal,d145,0.62,0.72,3
u1043,college,d124,0.98,0.93,4
u1891,party,d1,0.76,0.88,4
u2662,formal,d67,0.97,0.95,3
u3071,formal,d171,0.71,0.74,4
u166,festival,d186,0.72,0.68,5
u2562,wedding,d29,0.67,0.65,3
u4806,college,d122,0.83,0.85,5
u2563,party,d1,0.82,0.69,4
u4865,wedding,d134,0.68,0.77,3
u2141,party,d1,0.82,0.6,3
u2304,wedding,d150,0.93,0.87,3
u2184,college,d10,0.61,0.98,4
u2992,formal,d27,0.98,0.63,3
u2054,party,d128,0.99,0.73,3
u4152,festival,d126,0.73,0.65,4
u275,reception,d80,0.97,0.77,4
u2492,formal,d38,0.76,0.89,5
u2060,festival,d126,0.96,0.75,3
u814,wedding,d160,0.96,0.73,5
u275,formal,d147,0.9,0.76,4
u4284,reception,d80,0.98,0.7,4
u4337,party,d54,0.76,0.93,5
u1806,reception,d50,0.83,0.72,4
u4493,college,d122,0.89,0.67,4
u4274,wedding,d29,0.91,0.92,3
u4542,formal,d22,0.97,0.98,4
u111,reception,d50,0.65,0.85,5
u2463,college,d122,0.77,0.73,4
u4871,festival,d106,0.9,0.86,3
u2074,college,d116,0.94,0.83,4
u2233,wedding,d190,0.62,0.66,4
u1923,formal,d6,0.71,0.94,3
u1039,wedding,d2,0.61,0.62,5
u4230,wedding,d83,0.85,0.6,4
u1559,festival,d107,0.81,0.72,4
u3359,wedding,d97,0.88,0.76,3
u4086,festival,d43,0.88,0.61,4
u3567,formal,d164,0.6,0.74,5
u3380,reception,d136,0.83,0.78,4
u460,reception,d12,0.98,0.86,3
u2360,wedding,d160,0.86,0.9,4
u3885,festival,d138,0.91,0.68,4
u4323,reception,d166,0.81,0.95,4
u4526,college,d33,0.94,0.78,4
u4593,wedding,d30,0.81,0.84,5
u2737,reception,d12,0.93,0.98,3
u4011,reception,d181,0.61,0.63,5
u759,festival,d169,0.63,0.76,3
u1893,formal,d147,0.8,0.61,3
u2376,wedding,d175,0.99,0.97,5
u2255,reception,d46,0.63,0.79,4
u3604,wedding,d97,0.67,0.74,5
u2837,formal,d14,0.82,0.84,4
u3606,formal,d104,0.95,0.63,3
u4057,festival,d148,0.62,0.66,5
u2545,wedding,d173,0.88,0.63,3
