product_id,product_name,hair_type,routine_type
3569,hair mask k 340,scalp issues,Treatment
607,serum l 853,high porosity,Treatment
6514,conditioner j 685,low porosity,Wash
6792,serum d 431,scalp issues,Treatment
2621,serum h 199,low porosity,Treatment
9658,shampoo a 901,low porosity,Wash
4577,shampoo m 161,low porosity,Wash
1395,shampoo i 336,high porosity,Wash
3444,hair mask c 661,low porosity,Treatment
1312,serum h 622,low porosity,Treatment
6744,serum d 235,scalp issues,Treatment
4825,hair mask c 380,low porosity,Treatment
7415,shampoo m 932,low porosity,Wash
6356,hair mask c 625,low porosity,Treatment
9029,hair mask o 899,high porosity,Treatment
8609,hair mask k 711,scalp issues,Treatment
2531,conditioner n 555,scalp issues,Wash
7466,shampoo m 891,low porosity,Wash
9631,conditioner f 990,low porosity,Wash
6941,hair mask k 533,scalp issues,Treatment
8792,serum d 850,scalp issues,Treatment
6373,conditioner b 927,high porosity,Wash
3006,shampoo i 41,high porosity,Wash
9302,conditioner f 985,low porosity,Wash
3627,serum d 992,scalp issues,Treatment
7026,serum d 354,scalp issues,Treatment
2907,shampoo e 243,high porosity,Wash
2517,shampoo m 625,low porosity,Wash
7735,hair mask o 326,high porosity,Treatment
5189,hair mask g 480,scalp issues,Treatment
9186,conditioner n 857,scalp issues,Wash
5103,serum l 120,high porosity,Treatment
3323,conditioner b 50,high porosity,Wash
4743,hair mask c 468,low porosity,Treatment
5309,conditioner n 407,scalp issues,Wash
7676,conditioner j 375,low porosity,Wash
7905,serum h 960,low porosity,Treatment
2779,conditioner b 395,high porosity,Wash
7998,hair mask o 16,high porosity,Treatment
7431,conditioner n 671,scalp issues,Wash
3145,shampoo m 913,low porosity,Wash
5186,conditioner b 320,high porosity,Wash
7539,serum l 408,high porosity,Treatment
3687,serum d 351,scalp issues,Treatment
500,hair mask k 262,scalp issues,Treatment
2996,shampoo m 266,low porosity,Wash
2853,shampoo i 658,high porosity,Wash
5049,shampoo e 879,high porosity,Wash
6203,shampoo a 656,low porosity,Wash
7083,serum l 309,high porosity,Treatment
3432,conditioner j 266,low porosity,Wash
1584,serum d 663,scalp issues,Treatment
8193,shampoo e 754,high porosity,Wash
1817,shampoo a 147,low porosity,Wash
7758,shampoo e 97,high porosity,Wash
48,shampoo m 974,low porosity,Wash
8159,hair mask c 933,low porosity,Treatment
3803,conditioner f 6,low porosity,Wash
3722,serum d 810,scalp issues,Treatment
5798,serum l 475,unknown,Treatment
727,serum h 385,low porosity,Treatment
9940,conditioner n 69,scalp issues,Wash
5826,shampoo i 506,high porosity,Wash
944,shampoo i 950,high porosity,Wash
6041,conditioner n 559,scalp issues,Wash
1938,conditioner b 647,high porosity,Wash
6005,shampoo i 402,high porosity,Wash
9710,shampoo i 2,high porosity,Wash
4896,serum h 781,low porosity,Treatment
7194,shampoo a 224,low porosity,Wash
4248,conditioner j 373,low porosity,Wash
9313,hair mask g 494,scalp issues,Treatment
5266,shampoo e 82,high porosity,Wash
4078,conditioner f 722,low porosity,Wash
6368,serum l 831,high porosity,Treatment
1872,serum d 444,scalp issues,Treatment
7240,shampoo i 631,high porosity,Wash
8109,shampoo e 695,high porosity,Wash
3554,shampoo a 341,low porosity,Wash
3196,serum h 615,low porosity,Treatment
7092,conditioner f 967,low porosity,Wash
255,conditioner f 763,low porosity,Wash
9054,serum h 852,low porosity,Treatment
7011,hair mask c 137,low porosity,Treatment
7535,hair mask o 491,high porosity,Treatment
6172,shampoo m 651,low porosity,Wash
3089,hair mask g 729,scalp issues,Treatment
6651,conditioner j 742,low porosity,Wash
1351,serum h 651,low porosity,Treatment
1701,serum h 971,low porosity,Treatment
1377,conditioner b 339,high porosity,Wash
2215,conditioner f 118,low porosity,Wash
1578,hair mask o 591,high porosity,Treatment
2668,hair mask c 670,low porosity,Treatment
337,hair mask g 222,scalp issues,Treatment
7252,hair mask k 419,scalp issues,Treatment
2223,conditioner n 355,scalp issues,Wash
5662,shampoo m 121,low porosity,Wash
1968,shampoo i 885,high porosity,Wash
6703,serum l 599,high porosity,Treatment
1404,shampoo i 492,high porosity,Wash
1229,shampoo e 944,high porosity,Wash
4183,shampoo e 619,high porosity,Wash
9089,hair mask c 172,low porosity,Treatment
8079,hair mask g 156,scalp issues,Treatment
9265,serum h 881,low porosity,Treatment
6917,serum d 14,scalp issues,Treatment
1081,serum l 879,high porosity,Treatment
9450,serum d 443,scalp issues,Treatment
1551,serum h 952,low porosity,Treatment
7035,conditioner j 360,low porosity,Wash
7414,hair mask o 373,high porosity,Treatment
6305,hair mask o 672,high porosity,Treatment
7526,hair mask g 370,scalp issues,Treatment
7047,shampoo i 578,high porosity,Wash
8619,serum d 569,scalp issues,Treatment
9721,hair mask g 854,scalp issues,Treatment
7859,serum d 445,scalp issues,Treatment
6842,serum h 354,low porosity,Treatment
898,conditioner n 668,scalp issues,Wash
3084,conditioner j 122,low porosity,Wash
9066,conditioner f 708,low porosity,Wash
4318,conditioner j 29,low porosity,Wash
582,shampoo i 132,high porosity,Wash
3401,shampoo i 582,high porosity,Wash
6768,serum l 869,high porosity,Treatment
4175,shampoo i 743,high porosity,Wash
5974,hair mask o 607,high porosity,Treatment
5256,shampoo a 57,low porosity,Wash
3142,conditioner b 167,high porosity,Wash
4514,conditioner f 136,low porosity,Wash
4277,serum l 217,high porosity,Treatment
3837,shampoo e 667,high porosity,Wash
4220,serum d 923,scalp issues,Treatment
9488,conditioner n 549,scalp issues,Wash
1321,serum d 934,scalp issues,Treatment
372,hair mask k 221,scalp issues,Treatment
1131,serum h 942,low porosity,Treatment
3949,shampoo a 799,low porosity,Wash
27,hair mask c 410,low porosity,Treatment
4510,serum h 337,low porosity,Treatment
3787,shampoo a 348,low porosity,Wash
8264,conditioner b 375,high porosity,Wash
847,hair mask o 607,high porosity,Treatment
5080,hair mask c 306,low porosity,Treatment
8892,hair mask k 84,scalp issues,Treatment
104,shampoo m 815,low porosity,Wash
8002,conditioner f 483,low porosity,Wash
6131,serum h 753,low porosity,Treatment
219,conditioner f 306,low porosity,Wash
4152,shampoo a 874,low porosity,Wash
3552,serum l 871,high porosity,Treatment
4889,hair mask c 140,low porosity,Treatment
5247,shampoo a 81,low porosity,Wash
6113,hair mask g 547,scalp issues,Treatment
6745,serum l 800,high porosity,Treatment
2243,hair mask o 417,high porosity,Treatment
6480,serum d 292,scalp issues,Treatment
3408,conditioner f 489,low porosity,Wash
5697,conditioner j 541,low porosity,Wash
129,conditioner n 433,scalp issues,Wash
5521,shampoo a 889,low porosity,Wash
3655,shampoo m 615,unknown,Wash
369,conditioner b 582,high porosity,Wash
4384,conditioner b 74,high porosity,Wash
7370,hair mask c 288,low porosity,Treatment
2828,serum l 358,high porosity,Treatment
5405,shampoo a 648,low porosity,Wash
1004,serum d 579,scalp issues,Treatment
8084,shampoo a 523,low porosity,Wash
9997,serum d 282,scalp issues,Treatment
470,conditioner b 92,high porosity,Wash
3180,hair mask c 859,low porosity,Treatment
7876,conditioner f 527,low porosity,Wash
1668,conditioner f 612,low porosity,Wash
3505,shampoo i 291,high porosity,Wash
9164,conditioner f 292,low porosity,Wash
4973,shampoo m 715,low porosity,Wash
8932,hair mask o 970,high porosity,Treatment
8739,conditioner n 6,scalp issues,Wash
3278,serum l 600,high porosity,Treatment
4783,conditioner n 688,scalp issues,Wash
1331,shampoo a 570,low porosity,Wash
9310,shampoo i 440,high porosity,Wash
8130,shampoo a 480,low porosity,Wash
8037,serum d 7,scalp issues,Treatment
4246,hair mask g 97,scalp issues,Treatment
6519,conditioner b 878,high porosity,Wash
2913,shampoo m 466,low porosity,Wash
2368,shampoo a 216,low porosity,Wash
4470,hair mask o 903,high porosity,Treatment
8583,hair mask c 982,low porosity,Treatment
2280,conditioner n 793,scalp issues,Wash
8319,hair mask o 923,high porosity,Treatment
8234,conditioner j 192,low porosity,Wash
5221,serum l 31,unknown,Treatment
8282,conditioner b 656,high porosity,Wash
7768,conditioner j 306,low porosity,Wash
4303,conditioner f 124,low porosity,Wash
4966,shampoo e 849,high porosity,Wash
3293,hair mask k 473,scalp issues,Treatment
4502,hair mask g 452,scalp issues,Treatment
2066,conditioner b 312,high porosity,Wash
2135,serum d 405,scalp issues,Treatment
7667,shampoo e 710,high porosity,Wash
35,conditioner n 41,scalp issues,Wash
2093,hair mask k 25,scalp issues,Treatment
4917,shampoo m 683,low porosity,Wash
1377,hair mask o 370,high porosity,Treatment
3223,shampoo e 812,high porosity,Wash
671,shampoo e 733,high porosity,Wash
4815,shampoo i 570,high porosity,Wash
9876,conditioner j 753,low porosity,Wash
6516,conditioner f 846,low porosity,Wash
9903,shampoo m 560,low porosity,Wash
8227,shampoo m 276,low porosity,Wash
7904,conditioner b 798,high porosity,Wash
3069,hair mask g 536,unknown,Treatment
1024,shampoo a 196,low porosity,Wash
7594,conditioner n 132,scalp issues,Wash
8010,serum d 483,scalp issues,Treatment
6725,hair mask k 392,scalp issues,Treatment
6536,conditioner j 477,low porosity,Wash
5426,serum l 825,high porosity,Treatment
2273,hair mask g 270,scalp issues,Treatment
5835,shampoo i 219,high porosity,Wash
7943,shampoo e 215,high porosity,Wash
5566,conditioner f 691,low porosity,Wash
6369,serum d 409,scalp issues,Treatment
5519,shampoo e 147,high porosity,Wash
4297,serum d 139,scalp issues,Treatment
2657,conditioner b 282,high porosity,Wash
370,conditioner n 962,scalp issues,Wash
6695,serum d 697,scalp issues,Treatment
3975,shampoo a 653,low porosity,Wash
8765,shampoo a 280,low porosity,Wash
9357,shampoo a 573,low porosity,Wash
4086,shampoo e 464,high porosity,Wash
9971,shampoo a 821,low porosity,Wash
5228,serum h 942,low porosity,Treatment
3843,conditioner n 262,scalp issues,Wash
4197,hair mask c 50,low porosity,Treatment
1172,conditioner b 519,high porosity,Wash
9859,serum h 284,low porosity,Treatment
1333,hair mask o 85,high porosity,Treatment
6216,conditioner n 142,scalp issues,Wash
6229,serum d 187,scalp issues,Treatment
5291,conditioner j 253,low porosity,Wash
7605,hair mask k 846,scalp issues,Treatment
1023,shampoo i 927,high porosity,Wash
9736,conditioner j 720,low porosity,Wash
6537,conditioner n 821,scalp issues,Wash
6442,hair mask g 223,scalp issues,Treatment
5095,shampoo i 627,high porosity,Wash
7233,shampoo a 264,low porosity,Wash
2312,shampoo a 820,low porosity,Wash
1175,shampoo a 941,low porosity,Wash
8456,conditioner b 513,high porosity,Wash
2736,shampoo a 371,low porosity,Wash
2085,shampoo m 240,low porosity,Wash
6260,hair mask c 468,low porosity,Treatment
3232,conditioner f 474,low porosity,Wash
9700,serum d 800,scalp issues,Treatment
1245,hair mask g 727,scalp issues,Treatment
2249,hair mask g 944,scalp issues,Treatment
7577,hair mask o 99,high porosity,Treatment
3643,shampoo m 550,low porosity,Wash
9745,conditioner f 340,low porosity,Wash
5944,hair mask k 492,scalp issues,Treatment
8722,shampoo i 586,high porosity,Wash
1919,shampoo a 719,low porosity,Wash
1100,shampoo e 512,high porosity,Wash
7868,shampoo m 184,unknown,Wash
3042,shampoo i 634,high porosity,Wash
3624,conditioner f 692,low porosity,Wash
5418,shampoo e 841,high porosity,Wash
9113,shampoo i 31,high porosity,Wash
107,shampoo m 101,low porosity,Wash
644,hair mask k 678,scalp issues,Treatment
6140,serum h 28,low porosity,Treatment
2223,conditioner j 713,low porosity,Wash
7922,conditioner n 690,scalp issues,Wash
4417,serum d 687,scalp issues,Treatment
2085,hair mask k 573,scalp issues,Treatment
5061,hair mask c 355,low porosity,Treatment
7415,shampoo m 531,low porosity,Wash
8353,conditioner b 525,high porosity,Wash
1173,conditioner n 979,scalp issues,Wash
5119,conditioner b 903,high porosity,Wash
4181,serum h 423,low porosity,Treatment
6433,conditioner f 720,low porosity,Wash
9592,shampoo i 588,high porosity,Wash
4665,hair mask k 821,scalp issues,Treatment
446,hair mask k 554,scalp issues,Treatment
5611,hair mask g 793,scalp issues,Treatment
7921,hair mask g 994,scalp issues,Treatment
5115,shampoo a 391,low porosity,Wash
1454,serum h 575,low porosity,Treatment
2351,conditioner n 555,scalp issues,Wash
4416,serum h 140,low porosity,Treatment
7789,conditioner f 458,low porosity,Wash
774,conditioner j 501,low porosity,Wash
5823,conditioner n 987,scalp issues,Wash
6911,shampoo m 185,low porosity,Wash
7251,shampoo m 355,low porosity,Wash
5581,hair mask c 419,low porosity,Treatment
3871,conditioner n 339,scalp issues,Wash
5155,conditioner n 931,scalp issues,Wash
9984,hair mask c 297,low porosity,Treatment
9662,shampoo a 737,low porosity,Wash
2009,conditioner b 806,high porosity,Wash
2318,hair mask k 696,scalp issues,Treatment
4002,conditioner f 868,low porosity,Wash
5851,hair mask k 458,scalp issues,Treatment
6761,hair mask c 575,low porosity,Treatment
6090,hair mask k 573,scalp issues,Treatment
5395,conditioner b 362,high porosity,Wash
9673,hair mask k 309,scalp issues,Treatment
3046,serum d 93,scalp issues,Treatment
4992,shampoo e 417,high porosity,Wash
1532,serum d 628,scalp issues,Treatment
5126,shampoo i 111,high porosity,Wash
1146,conditioner j 600,low porosity,Wash
5103,shampoo m 617,low porosity,Wash
5141,conditioner f 312,low porosity,Wash
1331,shampoo a 626,low porosity,Wash
306,conditioner j 170,low porosity,Wash
3889,conditioner f 633,low porosity,Wash
345,shampoo m 64,low porosity,Wash
9176,shampoo m 932,low porosity,Wash
103,serum d 62,scalp issues,Treatment
9028,shampoo e 43,high porosity,Wash
626,hair mask k 832,scalp issues,Treatment
2433,hair mask o 276,high porosity,Treatment
5693,shampoo i 399,high porosity,Wash
8188,hair mask g 472,scalp issues,Treatment
1154,serum l 370,high porosity,Treatment
3906,conditioner b 551,high porosity,Wash
4832,shampoo i 837,high porosity,Wash
1693,hair mask g 572,scalp issues,Treatment
5185,serum h 956,low porosity,Treatment
2420,hair mask g 803,scalp issues,Treatment
7600,shampoo a 123,low porosity,Wash
3838,hair mask g 200,scalp issues,Treatment
3803,shampoo i 731,high porosity,Wash
9295,serum d 353,scalp issues,Treatment
6523,serum d 28,scalp issues,Treatment
6454,serum d 546,scalp issues,Treatment
4576,hair mask k 259,scalp issues,Treatment
1638,shampoo e 648,high porosity,Wash
6783,conditioner b 610,high porosity,Wash
5495,conditioner b 303,high porosity,Wash
921,hair mask k 749,scalp issues,Treatment
6732,shampoo e 797,high porosity,Wash
4441,hair mask k 998,scalp issues,Treatment
3046,hair mask g 838,scalp issues,Treatment
553,serum d 679,scalp issues,Treatment
272,shampoo m 694,low porosity,Wash
5785,serum l 580,high porosity,Treatment
3108,serum h 967,low porosity,Treatment
5826,serum d 133,scalp issues,Treatment
4648,shampoo e 76,high porosity,Wash
5867,shampoo i 975,high porosity,Wash
4198,conditioner b 893,high porosity,Wash
6533,hair mask o 757,high porosity,Treatment
4839,hair mask k 501,scalp issues,Treatment
1075,serum l 960,high porosity,Treatment
7544,shampoo e 662,high porosity,Wash
1253,hair mask o 30,high porosity,Treatment
2266,serum l 946,high porosity,Treatment
3277,hair mask c 532,low porosity,Treatment
829,shampoo a 89,low porosity,Wash
7448,hair mask g 892,scalp issues,Treatment
7327,shampoo a 310,low porosity,Wash
7587,conditioner n 78,scalp issues,Wash
4807,hair mask g 85,scalp issues,Treatment
1205,shampoo a 251,low porosity,Wash
5449,hair mask o 369,high porosity,Treatment
1069,serum h 682,low porosity,Treatment
2161,conditioner j 760,low porosity,Wash
7526,conditioner f 545,low porosity,Wash
3755,conditioner b 230,high porosity,Wash
2664,serum h 516,low porosity,Treatment
6410,conditioner f 153,low porosity,Wash
5906,hair mask c 122,low porosity,Treatment
8352,conditioner j 284,low porosity,Wash
4830,serum l 44,high porosity,Treatment
5057,serum h 245,low porosity,Treatment
313,hair mask k 863,scalp issues,Treatment
9216,conditioner j 448,low porosity,Wash
4239,serum h 220,low porosity,Treatment
7421,hair mask g 970,scalp issues,Treatment
7812,conditioner j 19,low porosity,Wash
9945,shampoo a 914,low porosity,Wash
5245,shampoo i 538,high porosity,Wash
5176,hair mask c 294,low porosity,Treatment
8512,hair mask o 679,high porosity,Treatment
8069,conditioner j 563,low porosity,Wash
7059,serum l 515,high porosity,Treatment
3568,conditioner f 559,low porosity,Wash
1110,shampoo a 596,low porosity,Wash
7342,shampoo a 721,low porosity,Wash
555,shampoo m 367,low porosity,Wash
6303,shampoo m 925,low porosity,Wash
2579,conditioner n 65,scalp issues,Wash
5593,conditioner f 385,low porosity,Wash
44,hair mask c 874,low porosity,Treatment
5946,conditioner j 699,low porosity,Wash
5929,hair mask k 421,scalp issues,Treatment
2419,conditioner b 87,high porosity,Wash
1173,hair mask k 771,scalp issues,Treatment
7086,serum l 231,high porosity,Treatment
2616,conditioner f 788,low porosity,Wash
7585,conditioner b 469,high porosity,Wash
7574,hair mask c 411,low porosity,Treatment
866,hair mask g 590,scalp issues,Treatment
9550,serum d 861,scalp issues,Treatment
6902,conditioner n 594,scalp issues,Wash
5774,shampoo e 674,high porosity,Wash
2453,serum l 668,high porosity,Treatment
9539,shampoo i 504,high porosity,Wash
6017,hair mask o 55,high porosity,Treatment
7098,hair mask k 243,scalp issues,Treatment
9851,conditioner j 961,low porosity,Wash
3776,hair mask c 292,low porosity,Treatment
2883,shampoo a 608,low porosity,Wash
1859,serum d 845,scalp issues,Treatment
3578,conditioner f 80,low porosity,Wash
5600,shampoo e 887,high porosity,Wash
7433,shampoo a 437,low porosity,Wash
581,conditioner f 156,low porosity,Wash
5420,shampoo i 59,high porosity,Wash
1643,hair mask c 731,low porosity,Treatment
7021,hair mask c 638,low porosity,Treatment
4361,serum h 477,low porosity,Treatment
3404,serum l 7,high porosity,Treatment
3887,conditioner n 726,scalp issues,Wash
601,serum l 580,high porosity,Treatment
4266,hair mask g 174,scalp issues,Treatment
2303,shampoo a 157,low porosity,Wash
710,serum l 58,high porosity,Treatment
6073,serum h 666,low porosity,Treatment
8446,shampoo i 161,high porosity,Wash
6078,conditioner n 887,scalp issues,Wash
8818,hair mask c 825,low porosity,Treatment
6767,conditioner f 220,low porosity,Wash
8936,hair mask k 571,scalp issues,Treatment
5203,hair mask c 657,low porosity,Treatment
2565,serum h 700,low porosity,Treatment
8663,hair mask c 164,low porosity,Treatment
4352,hair mask o 998,high porosity,Treatment
8025,serum h 695,low porosity,Treatment
2277,hair mask c 383,low porosity,Treatment
3286,hair mask o 439,high porosity,Treatment
9816,shampoo i 344,high porosity,Wash
4214,shampoo a 456,low porosity,Wash
6718,shampoo e 471,high porosity,Wash
9612,hair mask o 577,high porosity,Treatment
5173,shampoo m 190,low porosity,Wash
8816,conditioner n 483,scalp issues,Wash
4001,conditioner n 493,scalp issues,Wash
3186,hair mask k 848,scalp issues,Treatment
5029,hair mask g 156,scalp issues,Treatment
3699,hair mask c 523,low porosity,Treatment
5765,serum l 227,high porosity,Treatment
6675,shampoo a 468,low porosity,Wash
4052,shampoo a 207,low porosity,Wash
5319,conditioner b 528,high porosity,Wash
8463,conditioner f 294,low porosity,Wash
1292,hair mask g 911,scalp issues,Treatment
3630,hair mask g 195,scalp issues,Treatment
9815,conditioner n 371,scalp issues,Wash
6750,conditioner f 277,low porosity,Wash
7999,shampoo e 2,high porosity,Wash
3013,serum l 263,high porosity,Treatment
5672,serum d 608,scalp issues,Treatment
5715,hair mask g 375,scalp issues,Treatment
1486,serum l 15,high porosity,Treatment
8711,serum d 345,scalp issues,Treatment
3233,hair mask o 278,high porosity,Treatment
6786,conditioner n 763,scalp issues,Wash
1144,conditioner b 780,high porosity,Wash
4314,shampoo e 350,high porosity,Wash
450,shampoo e 396,high porosity,Wash
8850,shampoo e 421,high porosity,Wash
9720,shampoo m 32,low porosity,Wash
8059,serum d 335,scalp issues,Treatment
200,serum h 392,low porosity,Treatment
3644,shampoo m 513,low porosity,Wash
6155,serum h 985,low porosity,Treatment
2168,serum h 706,low porosity,Treatment
4706,serum h 367,low porosity,Treatment
2599,serum l 164,high porosity,Treatment
3963,serum l 515,high porosity,Treatment
7176,conditioner j 68,low porosity,Wash
8618,serum h 433,low porosity,Treatment
3785,serum h 961,low porosity,Treatment
6139,shampoo i 830,high porosity,Wash
3109,conditioner b 838,high porosity,Wash
5197,shampoo i 292,high porosity,Wash
7141,conditioner j 562,low porosity,Wash
4278,conditioner f 344,low porosity,Wash
7615,shampoo m 220,low porosity,Wash
3687,conditioner b 317,high porosity,Wash
6686,conditioner n 96,scalp issues,Wash
2967,shampoo a 181,low porosity,Wash
7722,hair mask g 554,scalp issues,Treatment
2152,serum l 941,high porosity,Treatment
9221,hair mask k 36,scalp issues,Treatment
8156,hair mask c 265,low porosity,Treatment
2391,hair mask o 730,high porosity,Treatment
9937,hair mask o 471,high porosity,Treatment
4469,hair mask o 102,high porosity,Treatment
3285,shampoo a 117,low porosity,Wash
2047,conditioner f 221,low porosity,Wash
7706,shampoo a 462,low porosity,Wash
3771,hair mask o 457,high porosity,Treatment
8128,serum l 771,high porosity,Treatment
6080,shampoo a 57,low porosity,Wash
7009,hair mask c 632,low porosity,Treatment
1202,serum d 998,scalp issues,Treatment
1261,shampoo e 629,high porosity,Wash
7191,shampoo a 28,low porosity,Wash
2756,shampoo m 787,low porosity,Wash
4805,conditioner j 724,low porosity,Wash
3599,conditioner f 608,low porosity,Wash
8902,hair mask o 230,high porosity,Treatment
3167,conditioner j 744,low porosity,Wash
7733,serum h 578,low porosity,Treatment
4273,shampoo e 900,high porosity,Wash
2027,conditioner j 234,low porosity,Wash
5692,shampoo i 526,high porosity,Wash
9574,hair mask g 175,scalp issues,Treatment
1753,shampoo a 638,low porosity,Wash
3053,conditioner j 374,low porosity,Wash
1938,shampoo m 989,low porosity,Wash
4032,hair mask o 209,high porosity,Treatment
9045,serum l 101,high porosity,Treatment
7232,shampoo m 258,low porosity,Wash
3881,serum h 596,low porosity,Treatment
4806,serum l 753,high porosity,Treatment
870,conditioner b 791,high porosity,Wash
7761,serum h 28,low porosity,Treatment
3352,conditioner b 651,high porosity,Wash
8102,hair mask c 845,low porosity,Treatment
107,shampoo a 706,low porosity,Wash
7899,shampoo a 936,low porosity,Wash
4980,shampoo a 444,low porosity,Wash
8051,hair mask k 372,scalp issues,Treatment
4928,shampoo i 448,high porosity,Wash
3946,serum h 893,low porosity,Treatment
6925,serum l 584,high porosity,Treatment
3401,shampoo i 10,high porosity,Wash
35,conditioner n 498,scalp issues,Wash
5755,serum d 296,scalp issues,Treatment
3526,shampoo m 972,low porosity,Wash
4414,shampoo i 32,high porosity,Wash
9219,conditioner j 736,low porosity,Wash
235,conditioner b 452,high porosity,Wash
8081,conditioner n 912,scalp issues,Wash
6198,conditioner n 335,scalp issues,Wash
3403,shampoo a 261,low porosity,Wash
7809,serum l 297,high porosity,Treatment
8663,shampoo i 770,high porosity,Wash
8558,hair mask o 419,high porosity,Treatment
3524,hair mask k 960,scalp issues,Treatment
5103,hair mask k 467,scalp issues,Treatment
1609,serum l 532,high porosity,Treatment
9162,shampoo e 819,high porosity,Wash
6978,conditioner f 608,low porosity,Wash
9633,hair mask g 308,scalp issues,Treatment
3361,hair mask k 347,scalp issues,Treatment
6313,conditioner f 641,low porosity,Wash
5458,hair mask g 827,scalp issues,Treatment
4429,serum l 266,high porosity,Treatment
192,serum l 114,high porosity,Treatment
5141,hair mask k 845,scalp issues,Treatment
9489,shampoo i 190,high porosity,Wash
4159,hair mask c 107,low porosity,Treatment
3083,shampoo e 902,high porosity,Wash
1759,conditioner j 731,low porosity,Wash
8109,hair mask k 563,scalp issues,Treatment
2955,shampoo m 990,low porosity,Wash
3774,hair mask k 585,scalp issues,Treatment
7524,shampoo m 28,low porosity,Wash
6569,hair mask o 24,high porosity,Treatment
84,conditioner n 96,scalp issues,Wash
7312,shampoo i 502,high porosity,Wash
3236,shampoo m 561,low porosity,Wash
3546,hair mask c 660,low porosity,Treatment
9894,conditioner b 410,high porosity,Wash
9129,conditioner b 501,high porosity,Wash
2630,hair mask c 714,low porosity,Treatment
83,serum h 204,low porosity,Treatment
1947,serum l 991,high porosity,Treatment
488,shampoo e 518,high porosity,Wash
7102,conditioner f 150,low porosity,Wash
690,serum h 929,low porosity,Treatment
1777,serum h 144,low porosity,Treatment
5288,hair mask o 473,high porosity,Treatment
4907,hair mask k 532,scalp issues,Treatment
1879,hair mask k 202,scalp issues,Treatment
808,hair mask k 633,scalp issues,Treatment
2352,hair mask k 402,scalp issues,Treatment
7847,hair mask k 927,scalp issues,Treatment
3270,shampoo e 331,high porosity,Wash
8069,conditioner j 560,low porosity,Wash
5558,conditioner f 841,low porosity,Wash
7231,hair mask g 536,scalp issues,Treatment
6423,conditioner n 687,scalp issues,Wash
6747,shampoo m 307,low porosity,Wash
5068,hair mask o 328,high porosity,Treatment
9666,hair mask g 637,scalp issues,Treatment
9610,conditioner j 306,low porosity,Wash
2017,conditioner b 568,high porosity,Wash
8513,conditioner f 713,low porosity,Wash
8257,serum h 752,low porosity,Treatment
6195,conditioner n 837,scalp issues,Wash
4645,conditioner f 251,low porosity,Wash
579,hair mask o 896,high porosity,Treatment
7065,shampoo a 329,low porosity,Wash
4152,hair mask c 454,low porosity,Treatment
7299,shampoo i 494,high porosity,Wash
4484,conditioner j 18,low porosity,Wash
4818,hair mask g 895,scalp issues,Treatment
8303,conditioner n 593,scalp issues,Wash
6322,hair mask c 283,low porosity,Treatment
8695,shampoo a 86,low porosity,Wash
9646,hair mask c 692,low porosity,Treatment
9292,hair mask c 663,low porosity,Treatment
756,conditioner j 508,low porosity,Wash
3865,conditioner j 744,low porosity,Wash
2581,serum l 793,high porosity,Treatment
7868,serum d 597,scalp issues,Treatment
3484,shampoo a 831,low porosity,Wash
1808,hair mask k 692,scalp issues,Treatment
1283,serum d 112,scalp issues,Treatment
5321,shampoo m 99,low porosity,Wash
311,shampoo i 308,high porosity,Wash
838,shampoo a 963,low porosity,Wash
3991,serum h 423,low porosity,Treatment
2942,shampoo m 764,low porosity,Wash
9986,conditioner b 58,high porosity,Wash
3994,serum d 644,scalp issues,Treatment
9470,hair mask c 987,low porosity,Treatment
5360,hair mask g 912,scalp issues,Treatment
1154,serum d 169,scalp issues,Treatment
749,hair mask c 118,low porosity,Treatment
8126,shampoo i 237,high porosity,Wash
1170,hair mask k 137,scalp issues,Treatment
7357,hair mask g 784,scalp issues,Treatment
1916,serum l 825,high porosity,Treatment
905,serum l 372,high porosity,Treatment
8236,hair mask k 319,scalp issues,Treatment
2272,serum h 263,low porosity,Treatment
6475,hair mask c 875,low porosity,Treatment
7724,hair mask g 895,scalp issues,Treatment
6504,shampoo i 211,high porosity,Wash
6322,conditioner n 939,scalp issues,Wash
9183,shampoo i 289,high porosity,Wash
6786,hair mask k 123,scalp issues,Treatment
3545,conditioner j 756,low porosity,Wash
6124,conditioner j 307,low porosity,Wash
4791,shampoo i 14,high porosity,Wash
7336,hair mask o 718,high porosity,Treatment
9783,hair mask g 140,scalp issues,Treatment
9464,conditioner f 160,low porosity,Wash
6415,shampoo m 977,low porosity,Wash
1281,conditioner b 73,high porosity,Wash
5879,serum h 91,low porosity,Treatment
5515,conditioner b 957,high porosity,Wash
4912,conditioner f 614,low porosity,Wash
7574,hair mask g 295,scalp issues,Treatment
9729,shampoo a 786,low porosity,Wash
5559,conditioner b 826,high porosity,Wash
9937,conditioner f 73,low porosity,Wash
3764,shampoo m 211,low porosity,Wash
8615,hair mask c 331,low porosity,Treatment
5402,hair mask k 280,scalp issues,Treatment
2626,shampoo a 300,low porosity,Wash
4587,conditioner f 109,low porosity,Wash
3077,hair mask o 645,high porosity,Treatment
1579,hair mask c 165,low porosity,Treatment
408,conditioner n 7,scalp issues,Wash
266,hair mask g 71,scalp issues,Treatment
5382,shampoo e 782,high porosity,Wash
400,shampoo i 876,high porosity,Wash
5312,serum d 716,scalp issues,Treatment
8578,conditioner b 959,high porosity,Wash
3868,shampoo i 693,high porosity,Wash
8920,shampoo e 538,high porosity,Wash
