product_id,product_name,skin_type,product_category,price_range
1479,Sunscreen M 223,Oily,Sunscreen,Medium
8598,Moisturizer A 892,Oily,Moisturizer,Low
5892,Sunscreen R 385,Dry,Sunscreen,Medium
4028,Moisturizer A 834,Oily,Moisturizer,Low
9921,Moisturizer K 691,Normal,Moisturizer,Low
8829,Moisturizer K 634,Normal,Moisturizer,Low
7585,Sunscreen H 63,Sensitive,Sunscreen,Medium
2534,Cleanser Q 341,Oily,Cleanser,Low
609,Moisturizer F 695,Dry,Moisturizer,Medium
5638,Moisturizer K 572,Normal,Moisturizer,Low
2775,Toner S 643,Normal,Toner,Medium
5273,Toner N 453,Dry,Toner,Low
1553,Toner I 758,Oily,Toner,Medium
1771,Toner S 11,Normal,Toner,Medium
3606,Toner D 603,Sensitive,Toner,Low
1367,Sunscreen R 551,Dry,Sunscreen,Medium
6851,Cleanser G 966,Normal,Cleanser,Low
4378,Moisturizer A 770,Oily,Moisturizer,Low
8919,Sunscreen R 316,Dry,Sunscreen,Medium
4470,Toner D 924,Sensitive,Toner,Low
8132,Toner I 480,Oily,Toner,Medium
8124,Toner D 877,Sensitive,Toner,Low
262,Serum J 224,Dry,Serum,High
3036,Serum J 810,Dry,Serum,High
4676,Sunscreen R 808,Dry,Sunscreen,Medium
9531,Cleanser L 906,Sensitive,Cleanser,Medium
2542,Serum E 251,Oily,Serum,High
493,Moisturizer P 869,Sensitive,Moisturizer,Medium
4462,Serum J 307,Dry,Serum,High
9534,Sunscreen M 464,Oily,Sunscreen,Medium
626,Cleanser Q 86,Oily,Cleanser,Low
4447,Cleanser L 542,Sensitive,Cleanser,Medium
7921,Sunscreen H 613,Sensitive,Sunscreen,Medium
9725,Toner I 410,Oily,Toner,Medium
6433,Cleanser G 751,Normal,Cleanser,Low
1280,Serum E 356,Oily,Serum,High
3005,Cleanser B 234,Dry,Cleanser,Medium
4592,Cleanser Q 175,Oily,Cleanser,Low
4950,Moisturizer K 806,Normal,Moisturizer,Low
4268,Toner I 900,Oily,Toner,Medium
7592,Moisturizer F 684,Dry,Moisturizer,Medium
3938,Toner D 835,Sensitive,Toner,Low
3797,Cleanser L 306,Sensitive,Cleanser,Medium
7671,Serum J 545,Dry,Serum,High
1976,Toner D 938,Sensitive,Toner,Low
5535,Sunscreen H 977,Sensitive,Sunscreen,Medium
3324,Serum E 55,Oily,Serum,High
3746,Moisturizer K 506,Normal,Moisturizer,Low
39,Cleanser L 52,Sensitive,Cleanser,Medium
8572,Moisturizer F 91,Dry,Moisturizer,Medium
8610,Serum T 565,Sensitive,Serum,High
9434,Toner S 896,Normal,Toner,Medium
2510,Toner D 116,Sensitive,Toner,Low
4147,Sunscreen R 914,Dry,Sunscreen,Medium
4386,Cleanser Q 770,Oily,Cleanser,Low
8863,Sunscreen R 891,Dry,Sunscreen,Medium
9002,Cleanser L 575,Sensitive,Cleanser,Medium
7115,Serum T 367,Sensitive,Serum,High
1138,Sunscreen H 937,Sensitive,Sunscreen,Medium
938,Cleanser B 834,Dry,Cleanser,Medium
430,Cleanser L 643,Sensitive,Cleanser,Medium
4019,Moisturizer A 785,Oily,Moisturizer,Low
6611,Moisturizer A 552,Oily,Moisturizer,Low
4054,Toner N 85,Dry,Toner,Low
5896,Moisturizer P 719,Sensitive,Moisturizer,Medium
6624,Sunscreen M 960,Oily,Sunscreen,Medium
1623,Cleanser Q 612,Oily,Cleanser,Low
1026,Serum J 175,Dry,Serum,High
9858,Moisturizer A 878,Oily,Moisturizer,Low
7670,Toner S 721,Normal,Toner,Medium
1079,Sunscreen M 893,Oily,Sunscreen,Medium
6422,Toner D 46,Sensitive,Toner,Low
4200,Toner N 527,Dry,Toner,Low
8054,Serum J 44,Dry,Serum,High
8711,Moisturizer P 218,Sensitive,Moisturizer,Medium
8736,Moisturizer P 974,Sensitive,Moisturizer,Medium
3985,Cleanser Q 281,Oily,Cleanser,Low
4128,Sunscreen H 956,Sensitive,Sunscreen,Medium
2849,Serum E 578,Oily,Serum,High
4198,Sunscreen R 956,Dry,Sunscreen,Medium
3939,Serum E 438,Oily,Serum,High
2276,Serum J 123,Dry,Serum,High
4088,Sunscreen H 892,Sensitive,Sunscreen,Medium
7523,Toner D 653,Sensitive,Toner,Low
4750,Sunscreen M 457,Oily,Sunscreen,Medium
3226,Sunscreen R 295,Dry,Sunscreen,Medium
4363,Moisturizer P 328,Sensitive,Moisturizer,Medium
639,Moisturizer F 635,Dry,Moisturizer,Medium
7105,Moisturizer A 697,Oily,Moisturizer,Low
3137,Serum E 834,Oily,Serum,High
7791,Sunscreen C 210,Normal,Sunscreen,Medium
4491,Cleanser L 413,Sensitive,Cleanser,Medium
153,Serum O 1,Normal,Serum,High
2805,Toner D 777,Sensitive,Toner,Low
9249,Cleanser L 223,Sensitive,Cleanser,Medium
9810,Cleanser B 948,Dry,Cleanser,Medium
647,Toner S 421,Normal,Toner,Medium
6850,Serum J 95,Dry,Serum,High
7001,Cleanser B 356,Dry,Cleanser,Medium
4634,Cleanser B 707,Dry,Cleanser,Medium
1783,Sunscreen R 703,Dry,Sunscreen,Medium
2287,Toner N 264,Dry,Toner,Low
9928,Sunscreen C 1,Normal,Sunscreen,Medium
9076,Sunscreen C 310,Normal,Sunscreen,Medium
4409,Serum E 53,Oily,Serum,High
9689,Serum T 287,Sensitive,Serum,High
5847,Toner N 777,Dry,Toner,Low
8355,Toner I 400,Oily,Toner,Medium
8939,Cleanser B 117,Dry,Cleanser,Medium
6320,Serum O 848,Normal,Serum,High
6662,Moisturizer F 103,Dry,Moisturizer,Medium
4556,Sunscreen R 366,Dry,Sunscreen,Medium
8949,Cleanser Q 976,Oily,Cleanser,Low
7619,Cleanser B 120,Dry,Cleanser,Medium
8099,Sunscreen R 244,Dry,Sunscreen,Medium
6626,Moisturizer P 438,Sensitive,Moisturizer,Medium
9910,Sunscreen M 61,Oily,Sunscreen,Medium
3071,Sunscreen R 733,Dry,Sunscreen,Medium
8654,Moisturizer P 391,Sensitive,Moisturizer,Medium
7262,Moisturizer P 955,Sensitive,Moisturizer,Medium
9525,Sunscreen R 751,Dry,Sunscreen,Medium
9069,Cleanser B 215,Dry,Cleanser,Medium
2936,Sunscreen R 405,Dry,Sunscreen,Medium
6679,Serum E 466,Oily,Serum,High
4849,Cleanser B 269,Dry,Cleanser,Medium
3675,Sunscreen H 413,Sensitive,Sunscreen,Medium
2117,Serum T 671,Sensitive,Serum,High
4101,Serum O 461,Normal,Serum,High
7086,Cleanser L 434,Sensitive,Cleanser,Medium
7844,Toner N 568,Dry,Toner,Low
9380,Toner N 462,Dry,Toner,Low
5102,Sunscreen C 804,Normal,Sunscreen,Medium
3333,Moisturizer P 567,Sensitive,Moisturizer,Medium
1750,Sunscreen R 59,Dry,Sunscreen,Medium
5577,Serum J 302,Dry,Serum,High
7848,Moisturizer K 379,Normal,Moisturizer,Low
80,Toner N 347,Dry,Toner,Low
510,Serum J 371,Dry,Serum,High
1703,Toner I 688,Oily,Toner,Medium
1189,Serum E 449,Oily,Serum,High
3467,Serum E 617,Oily,Serum,High
2563,Moisturizer F 44,Dry,Moisturizer,Medium
8613,Toner I 20,Oily,Toner,Medium
2727,Serum T 619,Sensitive,Serum,High
4286,Cleanser Q 816,Oily,Cleanser,Low
356,Sunscreen R 976,Dry,Sunscreen,Medium
514,Sunscreen M 659,Oily,Sunscreen,Medium
9632,Cleanser L 379,Sensitive,Cleanser,Medium
8303,Cleanser G 183,Normal,Cleanser,Low
9494,Serum T 526,Sensitive,Serum,High
1677,Serum J 263,Dry,Serum,High
676,Cleanser G 944,Normal,Cleanser,Low
6652,Sunscreen R 43,Dry,Sunscreen,Medium
5807,Cleanser B 518,Dry,Cleanser,Medium
3065,Cleanser B 181,Dry,Cleanser,Medium
6353,Serum T 704,Sensitive,Serum,High
1897,Moisturizer F 767,Dry,Moisturizer,Medium
1471,Moisturizer K 294,Normal,Moisturizer,Low
1487,Cleanser G 643,Normal,Cleanser,Low
721,Serum E 997,Oily,Serum,High
590,Moisturizer F 326,Dry,Moisturizer,Medium
9721,Moisturizer K 568,Normal,Moisturizer,Low
619,Serum J 214,Dry,Serum,High
2309,Moisturizer P 135,Sensitive,Moisturizer,Medium
8049,Moisturizer F 285,Dry,Moisturizer,Medium
2792,Toner D 457,Sensitive,Toner,Low
3812,Moisturizer F 545,Dry,Moisturizer,Medium
4944,Moisturizer K 441,Normal,Moisturizer,Low
7421,Toner S 472,Normal,Toner,Medium
8553,Toner N 621,Dry,Toner,Low
2999,Serum E 571,Oily,Serum,High
2920,Cleanser G 424,Normal,Cleanser,Low
5489,Cleanser B 691,Dry,Cleanser,Medium
5431,Toner S 694,Normal,Toner,Medium
415,Sunscreen C 237,Normal,Sunscreen,Medium
4112,Toner N 728,Dry,Toner,Low
27,Toner I 799,Oily,Toner,Medium
8215,Toner I 838,Oily,Toner,Medium
7801,Moisturizer F 443,Dry,Moisturizer,Medium
653,Sunscreen R 541,Dry,Sunscreen,Medium
9710,Toner D 997,Sensitive,Toner,Low
9290,Moisturizer F 212,Dry,Moisturizer,Medium
6901,Sunscreen R 572,Dry,Sunscreen,Medium
3175,Moisturizer A 986,Oily,Moisturizer,Low
2182,Sunscreen R 294,Dry,Sunscreen,Medium
2601,Cleanser G 571,Normal,Cleanser,Low
2472,Cleanser L 424,Sensitive,Cleanser,Medium
9927,Toner S 481,Normal,Toner,Medium
8204,Serum T 124,Sensitive,Serum,High
5486,Serum J 798,Dry,Serum,High
1676,Serum E 753,Oily,Serum,High
7850,Cleanser B 953,Dry,Cleanser,Medium
6848,Toner S 683,Normal,Toner,Medium
336,Cleanser Q 763,Oily,Cleanser,Low
2048,Serum E 151,Oily,Serum,High
6869,Serum T 288,Sensitive,Serum,High
5074,Toner I 26,Oily,Toner,Medium
2507,Moisturizer P 439,Sensitive,Moisturizer,Medium
4023,Cleanser G 167,Normal,Cleanser,Low
7093,Serum J 961,Dry,Serum,High
9287,Serum T 704,Sensitive,Serum,High
5931,Sunscreen M 106,Oily,Sunscreen,Medium
7605,Moisturizer K 172,Normal,Moisturizer,Low
8976,Toner N 600,Dry,Toner,Low
8826,Sunscreen C 750,Normal,Sunscreen,Medium
9857,Moisturizer F 195,Dry,Moisturizer,Medium
2841,Toner N 264,Dry,Toner,Low
9280,Cleanser G 218,Normal,Cleanser,Low
2586,Sunscreen C 524,Normal,Sunscreen,Medium
1047,Toner D 327,Sensitive,Toner,Low
8102,Toner S 661,Normal,Toner,Medium
1446,Sunscreen M 181,Oily,Sunscreen,Medium
9277,Moisturizer P 628,Sensitive,Moisturizer,Medium
177,Serum E 810,Oily,Serum,High
3933,Sunscreen H 903,Sensitive,Sunscreen,Medium
324,Serum O 728,Normal,Serum,High
9357,Cleanser G 512,Normal,Cleanser,Low
5993,Cleanser L 889,Sensitive,Cleanser,Medium
2555,Cleanser B 850,Dry,Cleanser,Medium
267,Sunscreen C 460,Normal,Sunscreen,Medium
3809,Moisturizer F 521,Dry,Moisturizer,Medium
5658,Serum E 908,Oily,Serum,High
1928,Moisturizer K 247,Normal,Moisturizer,Low
9520,Sunscreen C 969,Normal,Sunscreen,Medium
6079,Cleanser B 389,Dry,Cleanser,Medium
861,Toner N 457,Dry,Toner,Low
1585,Sunscreen R 140,Dry,Sunscreen,Medium
744,Sunscreen M 355,Oily,Sunscreen,Medium
8660,Moisturizer P 811,Sensitive,Moisturizer,Medium
276,Serum O 270,Normal,Serum,High
7455,Moisturizer A 972,Oily,Moisturizer,Low
633,Sunscreen M 160,Oily,Sunscreen,Medium
9452,Toner I 170,Oily,Toner,Medium
9230,Sunscreen C 220,Normal,Sunscreen,Medium
3524,Sunscreen H 937,Sensitive,Sunscreen,Medium
7223,Moisturizer K 690,Normal,Moisturizer,Low
6408,Cleanser L 894,Sensitive,Cleanser,Medium
9305,Cleanser Q 708,Oily,Cleanser,Low
1439,Cleanser Q 655,Oily,Cleanser,Low
7695,Serum O 888,Normal,Serum,High
7803,Cleanser B 915,Dry,Cleanser,Medium
7996,Sunscreen C 659,Normal,Sunscreen,Medium
3320,Toner I 820,Oily,Toner,Medium
3403,Serum O 107,Normal,Serum,High
9838,Toner S 385,Normal,Toner,Medium
3113,Moisturizer F 333,Dry,Moisturizer,Medium
596,Moisturizer F 220,Dry,Moisturizer,Medium
7282,Serum E 965,Oily,Serum,High
892,Serum O 792,Normal,Serum,High
2665,Sunscreen M 833,Oily,Sunscreen,Medium
3093,Toner I 656,Oily,Toner,Medium
2557,Moisturizer F 33,Dry,Moisturizer,Medium
394,Cleanser B 612,Dry,Cleanser,Medium
5122,Serum E 797,Oily,Serum,High
842,Moisturizer F 864,Dry,Moisturizer,Medium
173,Serum J 384,Dry,Serum,High
8248,Sunscreen R 509,Dry,Sunscreen,Medium
5434,Sunscreen M 135,Oily,Sunscreen,Medium
8892,Cleanser Q 842,Oily,Cleanser,Low
8222,Moisturizer F 522,Dry,Moisturizer,Medium
2835,Toner S 256,Normal,Toner,Medium
1807,Cleanser Q 443,Oily,Cleanser,Low
7640,Sunscreen M 523,Oily,Sunscreen,Medium
7064,Cleanser G 65,Normal,Cleanser,Low
7447,Cleanser G 394,Normal,Cleanser,Low
7535,Serum O 937,Normal,Serum,High
5822,Toner N 924,Dry,Toner,Low
2580,Moisturizer F 400,Dry,Moisturizer,Medium
451,Cleanser Q 980,Oily,Cleanser,Low
1087,Toner S 587,Normal,Toner,Medium
2919,Serum J 157,Dry,Serum,High
8574,Toner S 88,Normal,Toner,Medium
9725,Toner D 155,Sensitive,Toner,Low
9332,Moisturizer A 921,Oily,Moisturizer,Low
8033,Toner I 247,Oily,Toner,Medium
9395,Sunscreen M 560,Oily,Sunscreen,Medium
6665,Sunscreen M 360,Oily,Sunscreen,Medium
4985,Moisturizer P 166,Sensitive,Moisturizer,Medium
4391,Toner D 813,Sensitive,Toner,Low
1957,Moisturizer F 514,Dry,Moisturizer,Medium
2337,Moisturizer F 96,Dry,Moisturizer,Medium
6290,Toner S 406,Normal,Toner,Medium
6519,Toner S 798,Normal,Toner,Medium
7834,Moisturizer A 490,Oily,Moisturizer,Low
6128,Sunscreen M 808,Oily,Sunscreen,Medium
7821,Moisturizer P 909,Sensitive,Moisturizer,Medium
3520,Cleanser G 737,Normal,Cleanser,Low
782,Serum E 275,Oily,Serum,High
4763,Sunscreen M 322,Oily,Sunscreen,Medium
7706,Cleanser Q 384,Oily,Cleanser,Low
1113,Sunscreen C 376,Normal,Sunscreen,Medium
8762,Cleanser Q 454,Oily,Cleanser,Low
5819,Toner D 430,Sensitive,Toner,Low
8535,Moisturizer P 432,Sensitive,Moisturizer,Medium
2115,Sunscreen M 593,Oily,Sunscreen,Medium
5061,Moisturizer K 262,Normal,Moisturizer,Low
1074,Moisturizer F 783,Dry,Moisturizer,Medium
2414,Serum T 524,Sensitive,Serum,High
6342,Sunscreen C 921,Normal,Sunscreen,Medium
1129,Cleanser Q 40,Oily,Cleanser,Low
745,Sunscreen H 789,Sensitive,Sunscreen,Medium
160,Cleanser L 807,Sensitive,Cleanser,Medium
4943,Sunscreen H 1000,Sensitive,Sunscreen,Medium
2247,Toner N 506,Dry,Toner,Low
2566,Cleanser L 480,Sensitive,Cleanser,Medium
9059,Toner D 283,Sensitive,Toner,Low
6835,Sunscreen C 177,Normal,Sunscreen,Medium
6164,Sunscreen R 853,Dry,Sunscreen,Medium
5129,Toner S 874,Normal,Toner,Medium
8415,Cleanser G 964,Normal,Cleanser,Low
9228,Serum E 536,Oily,Serum,High
8453,Serum E 175,Oily,Serum,High
8699,Moisturizer K 946,Normal,Moisturizer,Low
2549,Serum T 51,Sensitive,Serum,High
8128,Serum E 238,Oily,Serum,High
848,Serum O 597,Normal,Serum,High
8448,Moisturizer K 555,Normal,Moisturizer,Low
3601,Moisturizer P 166,Sensitive,Moisturizer,Medium
9234,Cleanser Q 111,Oily,Cleanser,Low
1385,Toner S 212,Normal,Toner,Medium
4236,Sunscreen H 122,Sensitive,Sunscreen,Medium
6633,Toner D 471,Sensitive,Toner,Low
4199,Toner I 493,Oily,Toner,Medium
7967,Cleanser L 874,Sensitive,Cleanser,Medium
4113,Cleanser L 973,Sensitive,Cleanser,Medium
6213,Sunscreen M 396,Oily,Sunscreen,Medium
5332,Moisturizer P 418,Sensitive,Moisturizer,Medium
1003,Serum E 90,Oily,Serum,High
7523,Serum E 66,Oily,Serum,High
5599,Toner S 756,Normal,Toner,Medium
6904,Serum J 810,Dry,Serum,High
2877,Moisturizer F 325,Dry,Moisturizer,Medium
1188,Moisturizer A 211,Oily,Moisturizer,Low
6880,Serum J 4,Dry,Serum,High
5779,Cleanser L 280,Sensitive,Cleanser,Medium
471,Moisturizer F 670,Dry,Moisturizer,Medium
1338,Cleanser G 743,Normal,Cleanser,Low
63,Serum E 770,Oily,Serum,High
8624,Moisturizer K 338,Normal,Moisturizer,Low
3930,Serum E 61,Oily,Serum,High
4528,Sunscreen C 307,Normal,Sunscreen,Medium
4806,Cleanser B 890,Dry,Cleanser,Medium
1093,Sunscreen C 963,Normal,Sunscreen,Medium
4987,Toner I 757,Oily,Toner,Medium
6879,Serum T 267,Sensitive,Serum,High
6176,Serum J 606,Dry,Serum,High
7408,Cleanser L 484,Sensitive,Cleanser,Medium
2351,Moisturizer P 833,Sensitive,Moisturizer,Medium
6778,Moisturizer P 250,Sensitive,Moisturizer,Medium
5781,Serum O 533,Normal,Serum,High
6877,Sunscreen R 853,Dry,Sunscreen,Medium
9572,Sunscreen H 355,Sensitive,Sunscreen,Medium
5355,Cleanser Q 751,Oily,Cleanser,Low
6920,Sunscreen C 621,Normal,Sunscreen,Medium
5160,Moisturizer F 466,Dry,Moisturizer,Medium
7855,Cleanser Q 472,Oily,Cleanser,Low
6272,Toner D 865,Sensitive,Toner,Low
9331,Moisturizer P 731,Sensitive,Moisturizer,Medium
9568,Cleanser B 383,Dry,Cleanser,Medium
1923,Cleanser B 653,Dry,Cleanser,Medium
6322,Serum O 21,Normal,Serum,High
7948,Cleanser L 860,Sensitive,Cleanser,Medium
2918,Sunscreen M 699,Oily,Sunscreen,Medium
4303,Serum J 77,Dry,Serum,High
9388,Toner I 828,Oily,Toner,Medium
1095,Cleanser Q 378,Oily,Cleanser,Low
6596,Cleanser B 176,Dry,Cleanser,Medium
7835,Sunscreen R 448,Dry,Sunscreen,Medium
1179,Toner S 537,Normal,Toner,Medium
7769,Cleanser L 140,Sensitive,Cleanser,Medium
8608,Cleanser Q 799,Oily,Cleanser,Low
3727,Sunscreen C 888,Normal,Sunscreen,Medium
1087,Serum O 61,Normal,Serum,High
9333,Moisturizer K 473,Normal,Moisturizer,Low
7724,Toner N 288,Dry,Toner,Low
2871,Toner D 157,Sensitive,Toner,Low
9411,Toner D 288,Sensitive,Toner,Low
8701,Moisturizer A 199,Oily,Moisturizer,Low
9996,Cleanser B 487,Dry,Cleanser,Medium
9541,Toner S 229,Normal,Toner,Medium
687,Serum E 414,Oily,Serum,High
1999,Toner S 972,Normal,Toner,Medium
6153,Toner S 907,Normal,Toner,Medium
3902,Toner S 169,Normal,Toner,Medium
2925,Sunscreen M 879,Oily,Sunscreen,Medium
252,Cleanser G 734,Normal,Cleanser,Low
2351,Moisturizer K 68,Normal,Moisturizer,Low
9708,Sunscreen C 632,Normal,Sunscreen,Medium
5820,Serum E 716,Oily,Serum,High
5223,Sunscreen H 122,Sensitive,Sunscreen,Medium
5642,Sunscreen M 419,Oily,Sunscreen,Medium
2854,Cleanser B 661,Dry,Cleanser,Medium
5361,Serum T 858,Sensitive,Serum,High
3733,Sunscreen C 1000,Normal,Sunscreen,Medium
8443,Moisturizer F 190,Dry,Moisturizer,Medium
1698,Cleanser G 438,Normal,Cleanser,Low
6871,Moisturizer K 45,Normal,Moisturizer,Low
5727,Toner S 294,Normal,Toner,Medium
5890,Serum O 622,Normal,Serum,High
5776,Cleanser L 527,Sensitive,Cleanser,Medium
3164,Toner D 248,Sensitive,Toner,Low
6456,Cleanser B 202,Dry,Cleanser,Medium
8153,Cleanser Q 16,Oily,Cleanser,Low
2849,Cleanser G 212,Normal,Cleanser,Low
6788,Toner D 311,Sensitive,Toner,Low
437,Cleanser B 269,Dry,Cleanser,Medium
270,Sunscreen C 862,Normal,Sunscreen,Medium
86,Toner I 445,Oily,Toner,Medium
2172,Moisturizer F 192,Dry,Moisturizer,Medium
8736,Sunscreen R 715,Dry,Sunscreen,Medium
4783,Moisturizer F 138,Dry,Moisturizer,Medium
2415,Cleanser L 344,Sensitive,Cleanser,Medium
7432,Moisturizer P 850,Sensitive,Moisturizer,Medium
8274,Moisturizer K 944,Normal,Moisturizer,Low
9438,Toner N 509,Dry,Toner,Low
8636,Serum J 620,Dry,Serum,High
4532,Cleanser B 859,Dry,Cleanser,Medium
3877,Sunscreen H 725,Sensitive,Sunscreen,Medium
616,Serum O 96,Normal,Serum,High
4846,Moisturizer K 334,Normal,Moisturizer,Low
9703,Serum J 922,Dry,Serum,High
7741,Moisturizer P 942,Sensitive,Moisturizer,Medium
2949,Sunscreen M 687,Oily,Sunscreen,Medium
1471,Toner S 953,Normal,Toner,Medium
2257,Sunscreen M 629,Oily,Sunscreen,Medium
5468,Cleanser G 843,Normal,Cleanser,Low
7888,Cleanser Q 855,Oily,Cleanser,Low
2727,Cleanser B 689,Dry,Cleanser,Medium
2891,Serum O 323,Normal,Serum,High
693,Moisturizer K 271,Normal,Moisturizer,Low
5744,Toner I 537,Oily,Toner,Medium
1661,Serum T 143,Sensitive,Serum,High
9005,Moisturizer F 316,Dry,Moisturizer,Medium
5910,Toner N 223,Dry,Toner,Low
4106,Moisturizer K 730,Normal,Moisturizer,Low
3777,Cleanser B 428,Dry,Cleanser,Medium
3914,Toner N 245,Dry,Toner,Low
3756,Sunscreen M 309,Oily,Sunscreen,Medium
9330,Cleanser B 981,Dry,Cleanser,Medium
1375,Moisturizer P 93,Sensitive,Moisturizer,Medium
944,Toner I 171,Oily,Toner,Medium
9031,Moisturizer P 822,Sensitive,Moisturizer,Medium
3880,Cleanser Q 267,Oily,Cleanser,Low
1674,Serum T 336,Sensitive,Serum,High
7033,Cleanser B 441,Dry,Cleanser,Medium
6109,Moisturizer F 125,Dry,Moisturizer,Medium
645,Cleanser Q 403,Oily,Cleanser,Low
2503,Cleanser Q 395,Oily,Cleanser,Low
7705,Cleanser L 569,Sensitive,Cleanser,Medium
1754,Cleanser L 954,Sensitive,Cleanser,Medium
1854,Cleanser G 75,Normal,Cleanser,Low
787,Cleanser B 337,Dry,Cleanser,Medium
5956,Moisturizer K 791,Normal,Moisturizer,Low
9404,Toner S 705,Normal,Toner,Medium
1125,Cleanser Q 345,Oily,Cleanser,Low
5472,Toner I 284,Oily,Toner,Medium
50,Cleanser Q 606,Oily,Cleanser,Low
7126,Cleanser B 824,Dry,Cleanser,Medium
113,Serum O 310,Normal,Serum,High
1729,Cleanser B 245,Dry,Cleanser,Medium
3157,Toner I 477,Oily,Toner,Medium
4569,Serum T 636,Sensitive,Serum,High
3088,Cleanser Q 299,Oily,Cleanser,Low
5966,Moisturizer F 110,Dry,Moisturizer,Medium
6883,Cleanser B 467,Dry,Cleanser,Medium
2394,Cleanser Q 406,Oily,Cleanser,Low
9244,Moisturizer F 930,Dry,Moisturizer,Medium
8677,Serum O 914,Normal,Serum,High
8451,Toner D 872,Sensitive,Toner,Low
6744,Sunscreen C 369,Normal,Sunscreen,Medium
2552,Cleanser B 483,Dry,Cleanser,Medium
7467,Toner I 812,Oily,Toner,Medium
7447,Serum O 227,Normal,Serum,High
1920,Serum J 868,Dry,Serum,High
6328,Cleanser B 835,Dry,Cleanser,Medium
7318,Cleanser B 206,Dry,Cleanser,Medium
4852,Sunscreen H 786,Sensitive,Sunscreen,Medium
4438,Toner N 328,Dry,Toner,Low
1889,Toner D 153,Sensitive,Toner,Low
5557,Moisturizer A 108,Oily,Moisturizer,Low
1058,Serum E 720,Oily,Serum,High
8904,Sunscreen M 612,Oily,Sunscreen,Medium
2958,Moisturizer A 99,Oily,Moisturizer,Low
8275,Moisturizer K 33,Normal,Moisturizer,Low
6974,Cleanser Q 600,Oily,Cleanser,Low
3720,Toner I 184,Oily,Toner,Medium
1367,Toner I 452,Oily,Toner,Medium
3511,Sunscreen H 375,Sensitive,Sunscreen,Medium
9880,Sunscreen H 474,Sensitive,Sunscreen,Medium
5533,Cleanser Q 897,Oily,Cleanser,Low
4699,Sunscreen H 869,Sensitive,Sunscreen,Medium
5999,Serum J 102,Dry,Serum,High
3265,Serum E 98,Oily,Serum,High
9683,Cleanser G 956,Normal,Cleanser,Low
1596,Cleanser G 359,Normal,Cleanser,Low
4125,Cleanser B 283,Dry,Cleanser,Medium
8477,Serum E 520,Oily,Serum,High
235,Serum J 258,Dry,Serum,High
7778,Serum T 175,Sensitive,Serum,High
8690,Sunscreen C 266,Normal,Sunscreen,Medium
4423,Sunscreen R 336,Dry,Sunscreen,Medium
7065,Moisturizer A 151,Oily,Moisturizer,Low
4725,Serum E 573,Oily,Serum,High
1930,Cleanser L 384,Sensitive,Cleanser,Medium
4797,Serum O 920,Normal,Serum,High
843,Serum J 36,Dry,Serum,High
4101,Sunscreen H 693,Sensitive,Sunscreen,Medium
3199,Toner D 471,Sensitive,Toner,Low
7852,Sunscreen R 604,Dry,Sunscreen,Medium
2644,Sunscreen H 387,Sensitive,Sunscreen,Medium
8341,Moisturizer A 747,Oily,Moisturizer,Low
6735,Moisturizer P 763,Sensitive,Moisturizer,Medium
2515,Cleanser Q 25,Oily,Cleanser,Low
5763,Sunscreen H 38,Sensitive,Sunscreen,Medium
7115,Cleanser B 141,Dry,Cleanser,Medium
1424,Moisturizer P 453,Sensitive,Moisturizer,Medium
1994,Toner I 298,Oily,Toner,Medium
576,Toner N 887,Dry,Toner,Low
7840,Moisturizer F 724,Dry,Moisturizer,Medium
5976,Moisturizer P 115,Sensitive,Moisturizer,Medium
9831,Cleanser L 738,Sensitive,Cleanser,Medium
303,Moisturizer K 854,Normal,Moisturizer,Low
9966,Serum E 381,Oily,Serum,High
7315,Sunscreen M 294,Oily,Sunscreen,Medium
369,Serum E 47,Oily,Serum,High
7871,Moisturizer A 770,Oily,Moisturizer,Low
2466,Moisturizer F 352,Dry,Moisturizer,Medium
6969,Cleanser Q 60,Oily,Cleanser,Low
9239,Toner I 300,Oily,Toner,Medium
2773,Toner D 200,Sensitive,Toner,Low
4426,Toner I 329,Oily,Toner,Medium
9291,Moisturizer P 668,Sensitive,Moisturizer,Medium
8920,Toner N 422,Dry,Toner,Low
3799,Cleanser G 891,Normal,Cleanser,Low
1443,Sunscreen H 523,Sensitive,Sunscreen,Medium
222,Serum J 947,Dry,Serum,High
5273,Serum E 181,Oily,Serum,High
6888,Cleanser B 14,Dry,Cleanser,Medium
2405,Sunscreen M 264,Oily,Sunscreen,Medium
3898,Moisturizer P 912,Sensitive,Moisturizer,Medium
4336,Moisturizer K 250,Normal,Moisturizer,Low
8385,Serum T 274,Sensitive,Serum,High
9871,Serum O 166,Normal,Serum,High
1955,Cleanser L 169,Sensitive,Cleanser,Medium
1890,Sunscreen C 735,Normal,Sunscreen,Medium
1263,Cleanser B 254,Dry,Cleanser,Medium
2067,Toner S 776,Normal,Toner,Medium
6692,Sunscreen C 822,Normal,Sunscreen,Medium
9904,Serum J 685,Dry,Serum,High
4281,Toner N 317,Dry,Toner,Low
1680,Moisturizer P 129,Sensitive,Moisturizer,Medium
8271,Serum T 252,Sensitive,Serum,High
4072,Sunscreen H 477,Sensitive,Sunscreen,Medium
9144,Toner D 384,Sensitive,Toner,Low
1513,Moisturizer A 142,Oily,Moisturizer,Low
132,Moisturizer K 667,Normal,Moisturizer,Low
9795,Sunscreen C 405,Normal,Sunscreen,Medium
2965,Serum E 722,Oily,Serum,High
