user_id,gender,age,height_cm,weight_kg,body_type,skin_tone,hair_type,hair_color
U3982,Female,34,153,75,Apple,Dark,Curly,Brown
U3983,Female,19,175,48,Hourglass,Dark,Curly,Blonde
U3984,Female,21,171,75,Apple,Dark,Curly,Brown
U3985,Female,30,152,46,Pear,Medium,Wavy,Black
U3986,Female,35,161,55,Athletic,Medium,Wavy,Black
U3987,Female,34,171,54,Hourglass,Dark,Straight,Blonde
U3988,Female,28,171,51,Hourglass,Fair,Straight,Brown
U3989,Female,24,146,63,Athletic,Medium,Wavy,Blonde
U3990,Female,22,152,50,Pear,Medium,Straight,Black
U3991,Female,29,161,47,Rectangle,Dark,Straight,Brown
U3992,Female,34,174,68,Pear,Fair,Curly,Brown
U3993,Female,24,171,70,Apple,Fair,Curly,Brown
U3994,Female,25,149,61,Hourglass,Fair,Straight,Blonde
U3995,Female,23,146,50,Apple,Dark,Wavy,Blonde
U3996,Female,27,171,67,Athletic,Dark,Wavy,Brown
U3997,Female,33,169,67,Apple,Fair,Straight,Brown
U3998,Female,27,160,63,Athletic,Medium,Straight,Brown
U3999,Female,25,168,64,Hourglass,Fair,Wavy,Brown
U4000,Female,25,155,54,Apple,Dark,Curly,Blonde
U4001,Female,34,168,49,Pear,Fair,Wavy,Brown
U4002,Female,26,169,71,Apple,Fair,Curly,Blonde
U4003,Female,35,170,72,Hourglass,Dark,Straight,Brown
U4004,Female,34,156,65,Pear,Dark,Curly,Blonde
U4005,Female,31,157,63,Hourglass,Medium,Straight,Blonde
U4006,Female,21,173,57,Apple,Dark,Curly,Blonde
U4007,Female,24,174,60,Apple,Dark,Wavy,Brown
U4008,Female,32,161,48,Apple,Fair,Straight,Brown
U4009,Female,35,150,46,Pear,Medium,Curly,Brown
U4010,Female,20,152,63,Apple,Dark,Straight,Blonde
U4011,Female,35,170,48,Hourglass,Dark,Wavy,Black
U4012,Female,30,156,71,Apple,Dark,Straight,Black
U4013,Female,30,161,57,Hourglass,Dark,Curly,Black
U4014,Female,21,160,70,Hourglass,Medium,Wavy,Blonde
U4015,Female,18,155,69,Hourglass,Dark,Wavy,Black
U4016,Female,32,159,46,Rectangle,Fair,Curly,Black
U4017,Female,31,148,61,Athletic,Fair,Wavy,Blonde
U4018,Female,25,168,73,Pear,Medium,Curly,Brown
U4019,Female,30,170,50,Athletic,Fair,Wavy,Blonde
U4020,Female,20,175,64,Pear,Dark,Straight,Black
U4021,Female,27,162,74,Apple,Dark,Straight,Brown
U4022,Female,28,161,56,Hourglass,Fair,Curly,Blonde
U4023,Female,21,167,54,Apple,Dark,Curly,Blonde
U4024,Female,23,150,68,Rectangle,Medium,Straight,Brown
U4025,Female,24,157,62,Pear,Fair,Straight,Brown
U4026,Female,30,147,50,Pear,Medium,Curly,Black
U4027,Female,21,163,65,Hourglass,Dark,Straight,Black
U4028,Female,20,146,65,Hourglass,Fair,Straight,Blonde
U4029,Female,34,175,75,Rectangle,Dark,Curly,Blonde
U4030,Female,27,148,50,Apple,Fair,Wavy,Black
U4031,Female,34,174,60,Rectangle,Fair,Wavy,Blonde
U4032,Female,31,157,69,Apple,Fair,Straight,Black
U4033,Female,32,174,52,Athletic,Medium,Straight,Black
U4034,Female,19,147,69,Athletic,Dark,Straight,Brown
U4035,Female,18,151,69,Rectangle,Fair,Straight,Brown
U4036,Female,26,154,49,Apple,Medium,Curly,Black
U4037,Female,19,157,62,Hourglass,Dark,Curly,Brown
U4038,Female,18,153,57,Pear,Medium,Straight,Brown
U4039,Female,33,159,66,Rectangle,Medium,Wavy,Black
U4040,Female,22,155,53,Athletic,Dark,Curly,Black
U4041,Female,28,148,57,Apple,Medium,Straight,Blonde
U4042,Female,29,154,69,Pear,Medium,Wavy,Brown
U4043,Female,26,150,68,Hourglass,Fair,Straight,Brown
U4044,Female,22,160,47,Athletic,Fair,Wavy,Blonde
U4045,Female,21,155,68,Rectangle,Medium,Curly,Black
U4046,Female,26,167,72,Rectangle,Medium,Wavy,Brown
U4047,Female,18,168,47,Apple,Dark,Wavy,Brown
U4048,Female,33,168,47,Pear,Dark,Wavy,Brown
U4049,Female,31,146,68,Rectangle,Dark,Straight,Blonde
U4050,Female,35,151,67,Rectangle,Dark,Straight,Black
U4051,Female,26,164,60,Apple,Fair,Wavy,Brown
U4052,Female,18,163,55,Apple,Fair,Curly,Blonde
U4053,Female,22,166,68,Athletic,Fair,Straight,Black
U4054,Female,28,170,49,Apple,Medium,Curly,Black
U4055,Female,20,175,57,Athletic,Dark,Straight,Blonde
U4056,Female,24,165,50,Athletic,Fair,Curly,Black
U4057,Female,22,147,65,Pear,Medium,Wavy,Blonde
U4058,Female,26,155,58,Apple,Fair,Wavy,Black
U4059,Female,34,159,62,Hourglass,Fair,Straight,Blonde
U4060,Female,26,157,63,Rectangle,Medium,Wavy,Black
U4061,Female,25,170,61,Athletic,Dark,Curly,Black
U4062,Female,27,159,54,Apple,Medium,Straight,Black
U4063,Female,35,146,63,Pear,Dark,Straight,Black
U4064,Female,23,163,48,Hourglass,Fair,Curly,Blonde
U4065,Female,26,156,60,Pear,Fair,Curly,Brown
U4066,Female,32,167,60,Rectangle,Fair,Straight,Black
U4067,Female,29,149,74,Athletic,Medium,Curly,Brown
U4068,Female,20,153,66,Hourglass,Dark,Wavy,Black
U4069,Female,22,173,73,Hourglass,Dark,Wavy,Black
U4070,Female,23,169,57,Pear,Medium,Wavy,Brown
U4071,Female,20,148,59,Pear,Fair,Curly,Blonde
U4072,Female,25,146,68,Athletic,Medium,Straight,Brown
U4073,Female,18,165,62,Pear,Fair,Curly,Black
U4074,Female,20,162,75,Pear,Medium,Straight,Brown
U4075,Female,18,157,64,Rectangle,Dark,Straight,Brown
U4076,Female,22,167,66,Pear,Fair,Curly,Blonde
U4077,Female,26,146,48,Hourglass,Fair,Wavy,Blonde
U4078,Female,26,163,57,Athletic,Fair,Straight,Brown
U4079,Female,23,149,73,Rectangle,Medium,Curly,Blonde
U4080,Female,21,156,53,Pear,Dark,Straight,Blonde
U4081,Female,22,174,60,Apple,Medium,Straight,Blonde
U4082,Female,26,148,75,Athletic,Medium,Curly,Black
U4083,Female,18,151,56,Athletic,Fair,Straight,Brown
U4084,Female,24,168,65,Apple,Fair,Curly,Blonde
U4085,Female,18,155,54,Apple,Dark,Curly,Brown
U4086,Female,23,157,75,Apple,Fair,Curly,Blonde
U4087,Female,26,157,69,Athletic,Fair,Curly,Brown
U4088,Female,18,148,47,Pear,Fair,Curly,Brown
U4089,Female,18,162,51,Athletic,Medium,Wavy,Blonde
U4090,Female,27,168,59,Athletic,Dark,Straight,Black
U4091,Female,22,156,70,Hourglass,Medium,Curly,Brown
U4092,Female,34,146,57,Apple,Dark,Wavy,Black
U4093,Female,32,151,60,Hourglass,Medium,Curly,Black
U4094,Female,30,171,54,Athletic,Dark,Straight,Brown
U4095,Female,32,151,62,Pear,Medium,Curly,Black
U4096,Female,27,156,71,Pear,Fair,Wavy,Brown
U4097,Female,28,151,55,Hourglass,Dark,Curly,Blonde
U4098,Female,20,175,74,Hourglass,Dark,Curly,Blonde
U4099,Female,25,155,66,Rectangle,Dark,Curly,Black
U4100,Female,28,166,53,Athletic,Medium,Straight,Black
U4101,Female,34,145,66,Rectangle,Fair,Curly,Blonde
U4102,Female,18,168,58,Apple,Dark,Straight,Blonde
U4103,Female,19,145,67,Rectangle,Fair,Curly,Blonde
U4104,Female,35,146,47,Hourglass,Fair,Straight,Brown
U4105,Female,28,171,52,Hourglass,Fair,Wavy,Black
U4106,Female,28,173,65,Apple,Medium,Wavy,Black
U4107,Female,25,160,47,Athletic,Fair,Straight,Brown
U4108,Female,33,167,61,Hourglass,Medium,Straight,Black
U4109,Female,24,153,53,Pear,Fair,Wavy,Blonde
U4110,Female,20,164,63,Athletic,Medium,Wavy,Black
U4111,Female,19,165,50,Rectangle,Dark,Curly,Black
U4112,Female,18,152,57,Apple,Dark,Curly,Black
U4113,Female,31,161,46,Pear,Dark,Wavy,Blonde
U4114,Female,30,154,61,Hourglass,Dark,Curly,Blonde
U4115,Female,35,169,52,Rectangle,Medium,Wavy,Blonde
U4116,Female,20,169,49,Apple,Fair,Curly,Black
U4117,Female,26,170,75,Pear,Medium,Curly,Brown
U4118,Female,22,147,55,Rectangle,Dark,Straight,Blonde
U4119,Female,33,155,66,Athletic,Fair,Straight,Black
U4120,Female,26,173,47,Pear,Dark,Straight,Blonde
U4121,Female,25,145,67,Pear,Dark,Wavy,Blonde
U4122,Female,27,156,45,Hourglass,Fair,Wavy,Brown
U4123,Female,31,149,60,Athletic,Fair,Straight,Black
U4124,Female,21,151,69,Athletic,Medium,Curly,Brown
U4125,Female,30,173,52,Hourglass,Medium,Wavy,Blonde
U4126,Female,25,170,46,Rectangle,Fair,Wavy,Black
U4127,Female,21,165,52,Athletic,Fair,Wavy,Blonde
U4128,Female,29,146,46,Athletic,Medium,Curly,Blonde
U4129,Female,29,171,58,Apple,Medium,Curly,Black
U4130,Female,20,164,53,Hourglass,Medium,Curly,Brown
U4131,Female,23,159,68,Apple,Medium,Straight,Brown
U4132,Female,19,151,60,Apple,Fair,Curly,Black
U4133,Female,26,162,50,Rectangle,Medium,Straight,Black
U4134,Female,30,159,62,Apple,Fair,Wavy,Black
U4135,Female,25,151,64,Pear,Fair,Straight,Blonde
U4136,Female,21,175,59,Rectangle,Dark,Curly,Brown
U4137,Female,35,172,73,Apple,Fair,Straight,Blonde
U4138,Female,27,166,46,Rectangle,Dark,Curly,Black
U4139,Female,35,150,58,Hourglass,Fair,Straight,Brown
U4140,Female,31,163,74,Pear,Fair,Wavy,Brown
U4141,Female,28,165,72,Pear,Dark,Straight,Brown
U4142,Female,24,160,57,Rectangle,Medium,Straight,Blonde
U4143,Female,18,147,65,Hourglass,Dark,Straight,Brown
U4144,Female,31,167,49,Pear,Fair,Curly,Brown
U4145,Female,33,164,72,Rectangle,Fair,Straight,Brown
U4146,Female,29,175,59,Hourglass,Medium,Wavy,Black
U4147,Female,26,147,66,Athletic,Dark,Straight,Black
U4148,Female,22,167,69,Athletic,Fair,Wavy,Black
U4149,Female,30,165,69,Athletic,Dark,Curly,Black
U4150,Female,23,152,50,Rectangle,Dark,Straight,Black
U4151,Female,28,168,73,Hourglass,Fair,Straight,Black
U4152,Female,22,166,62,Rectangle,Fair,Curly,Black
U4153,Female,25,145,67,Rectangle,Medium,Curly,Brown
U4154,Female,19,149,71,Athletic,Dark,Wavy,Blonde
U4155,Female,18,145,59,Hourglass,Fair,Curly,Blonde
U4156,Female,18,156,45,Hourglass,Medium,Wavy,Blonde
U4157,Female,29,171,66,Rectangle,Dark,Curly,Black
U4158,Female,26,167,75,Athletic,Fair,Curly,Black
U4159,Female,33,174,57,Pear,Fair,Wavy,Brown
U4160,Female,20,165,47,Apple,Medium,Curly,Blonde
U4161,Female,18,170,72,Pear,Medium,Curly,Black
U4162,Female,26,160,65,Hourglass,Dark,Straight,Blonde
U4163,Female,28,165,51,Pear,Fair,Curly,Brown
U4164,Female,18,159,59,Pear,Fair,Wavy,Blonde
U4165,Female,21,147,60,Athletic,Fair,Wavy,Brown
U4166,Female,35,175,64,Athletic,Medium,Curly,Brown
U4167,Female,23,166,60,Athletic,Fair,Straight,Black
U4168,Female,34,164,48,Pear,Dark,Wavy,Blonde
U4169,Female,28,174,49,Athletic,Dark,Straight,Blonde
U4170,Female,20,161,46,Rectangle,Fair,Wavy,Blonde
U4171,Female,32,166,58,Pear,Fair,Straight,Blonde
U4172,Female,23,163,68,Hourglass,Medium,Curly,Brown
U4173,Female,25,166,53,Rectangle,Dark,Straight,Black
U4174,Female,35,150,61,Rectangle,Fair,Straight,Brown
U4175,Female,35,153,55,Rectangle,Medium,Straight,Blonde
U4176,Female,35,151,52,Apple,Fair,Straight,Blonde
U4177,Female,31,164,67,Hourglass,Medium,Wavy,Brown
U4178,Female,22,154,64,Athletic,Fair,Straight,Blonde
U4179,Female,24,165,50,Pear,Medium,Straight,Blonde
U4180,Female,27,162,61,Rectangle,Dark,Straight,Black
U4181,Female,32,148,65,Apple,Dark,Wavy,Brown
U4182,Female,23,149,67,Apple,Dark,Curly,Black
U4183,Female,31,155,49,Rectangle,Fair,Curly,Black
U4184,Female,21,173,53,Rectangle,Fair,Curly,Brown
U4185,Female,29,151,58,Athletic,Fair,Wavy,Brown
U4186,Female,25,162,45,Pear,Dark,Straight,Black
U4187,Female,23,151,46,Pear,Fair,Curly,Brown
U4188,Female,20,162,74,Rectangle,Dark,Curly,Brown
U4189,Female,35,170,75,Hourglass,Dark,Wavy,Blonde
U4190,Female,32,163,70,Pear,Dark,Wavy,Blonde
U4191,Female,25,157,71,Pear,Dark,Wavy,Black
U4192,Female,35,170,63,Apple,Fair,Curly,Blonde
U4193,Female,26,152,47,Apple,Dark,Straight,Black
U4194,Female,21,152,72,Apple,Medium,Curly,Black
U4195,Female,28,167,46,Athletic,Dark,Straight,Blonde
U4196,Female,22,162,62,Apple,Medium,Straight,Black
U4197,Female,19,173,59,Hourglass,Medium,Curly,Black
U4198,Female,20,168,54,Hourglass,Medium,Straight,Black
U4199,Female,18,160,56,Apple,Medium,Curly,Brown
U4200,Female,18,161,75,Apple,Fair,Wavy,Brown
U4201,Female,25,155,74,Rectangle,Medium,Curly,Blonde
U4202,Female,19,162,50,Pear,Fair,Curly,Brown
U4203,Female,30,169,62,Pear,Dark,Wavy,Brown
U4204,Female,31,149,62,Rectangle,Dark,Straight,Blonde
U4205,Female,26,172,62,Apple,Medium,Wavy,Blonde
U4206,Female,29,146,56,Apple,Medium,Wavy,Blonde
U4207,Female,27,158,47,Athletic,Medium,Wavy,Brown
U4208,Female,21,172,60,Rectangle,Fair,Wavy,Black
U4209,Female,18,165,53,Pear,Dark,Curly,Brown
U4210,Female,18,156,72,Apple,Dark,Curly,Blonde
U4211,Female,32,159,72,Hourglass,Medium,Straight,Brown
U4212,Female,31,167,74,Hourglass,Medium,Wavy,Black
U4213,Female,32,162,62,Apple,Dark,Straight,Black
U4214,Female,29,169,66,Pear,Fair,Wavy,Black
U4215,Female,21,161,46,Rectangle,Fair,Wavy,Black
U4216,Female,31,156,60,Athletic,Medium,Curly,Black
U4217,Female,18,156,68,Pear,Dark,Curly,Black
U4218,Female,19,159,52,Rectangle,Dark,Wavy,Black
U4219,Female,24,165,49,Rectangle,Medium,Wavy,Brown
U4220,Female,23,170,47,Apple,Fair,Curly,Brown
U4221,Female,27,153,55,Hourglass,Medium,Curly,Black
U4222,Female,24,161,59,Hourglass,Medium,Wavy,Black
U4223,Female,33,147,46,Rectangle,Fair,Curly,Blonde
U4224,Female,22,167,62,Hourglass,Fair,Straight,Brown
U4225,Female,24,171,48,Apple,Fair,Straight,Brown
U4226,Female,27,145,47,Pear,Medium,Curly,Black
U4227,Female,34,148,53,Pear,Medium,Straight,Blonde
U4228,Female,22,160,54,Apple,Dark,Wavy,Black
U4229,Female,25,175,75,Rectangle,Dark,Wavy,Black
U4230,Female,32,167,47,Rectangle,Medium,Straight,Blonde
U4231,Female,27,172,62,Pear,Medium,Straight,Blonde
U4232,Female,23,174,60,Athletic,Dark,Straight,Brown
U4233,Female,30,149,75,Rectangle,Fair,Curly,Black
U4234,Female,34,150,45,Athletic,Fair,Straight,Brown
U4235,Female,25,159,52,Pear,Dark,Curly,Blonde
U4236,Female,22,170,62,Athletic,Medium,Straight,Brown
U4237,Female,32,153,53,Apple,Dark,Straight,Black
U4238,Female,18,160,64,Pear,Fair,Wavy,Blonde
U4239,Female,34,168,70,Pear,Medium,Curly,Brown
U4240,Female,23,150,68,Athletic,Dark,Wavy,Blonde
U4241,Female,30,165,62,Hourglass,Fair,Straight,Blonde
U4242,Female,23,149,62,Rectangle,Medium,Straight,Blonde
U4243,Female,31,163,72,Hourglass,Medium,Straight,Blonde
U4244,Female,25,169,63,Pear,Fair,Wavy,Black
U4245,Female,21,165,70,Rectangle,Fair,Curly,Black
U4246,Female,22,159,67,Apple,Fair,Straight,Black
U4247,Female,26,146,70,Hourglass,Medium,Curly,Blonde
U4248,Female,20,167,69,Apple,Dark,Straight,Brown
U4249,Female,25,167,48,Apple,Medium,Curly,Brown
U4250,Female,34,162,66,Apple,Medium,Curly,Blonde
U4251,Female,19,169,63,Apple,Medium,Wavy,Black
U4252,Female,28,165,45,Rectangle,Medium,Wavy,Black
U4253,Female,18,156,73,Rectangle,Medium,Curly,Black
U4254,Female,32,153,58,Athletic,Medium,Curly,Brown
U4255,Female,28,147,52,Athletic,Dark,Straight,Blonde
U4256,Female,20,171,54,Apple,Medium,Wavy,Brown
U4257,Female,29,148,68,Rectangle,Fair,Wavy,Black
U4258,Female,24,172,53,Athletic,Fair,Wavy,Blonde
U4259,Female,33,171,56,Rectangle,Dark,Straight,Black
U4260,Female,25,167,51,Hourglass,Dark,Straight,Black
U4261,Female,25,147,71,Pear,Medium,Wavy,Brown
U4262,Female,35,153,48,Rectangle,Fair,Straight,Brown
U4263,Female,21,159,65,Apple,Dark,Straight,Brown
U4264,Female,24,150,68,Hourglass,Fair,Curly,Blonde
U4265,Female,25,147,56,Hourglass,Fair,Curly,Brown
U4266,Female,33,151,69,Pear,Fair,Wavy,Brown
U4267,Female,27,150,46,Pear,Fair,Straight,Blonde
U4268,Female,28,172,65,Rectangle,Medium,Curly,Blonde
U4269,Female,24,150,74,Hourglass,Dark,Curly,Black
U4270,Female,26,148,68,Hourglass,Fair,Wavy,Black
U4271,Female,24,171,63,Hourglass,Fair,Wavy,Black
U4272,Female,21,148,73,Apple,Fair,Straight,Blonde
U4273,Female,27,167,71,Pear,Dark,Straight,Black
U4274,Female,35,171,69,Apple,Fair,Wavy,Brown
U4275,Female,27,175,51,Apple,Medium,Wavy,Blonde
U4276,Female,33,162,60,Athletic,Fair,Curly,Black
U4277,Female,24,146,54,Athletic,Dark,Wavy,Black
U4278,Female,34,172,49,Athletic,Medium,Straight,Black
U4279,Female,30,155,52,Athletic,Fair,Wavy,Black
U4280,Female,34,149,60,Rectangle,Fair,Wavy,Black
U4281,Female,20,157,67,Athletic,Medium,Wavy,Black
U4282,Female,20,161,57,Apple,Dark,Wavy,Black
U4283,Female,28,160,59,Pear,Fair,Straight,Black
U4284,Female,26,175,72,Athletic,Dark,Curly,Brown
U4285,Female,27,171,57,Rectangle,Dark,Straight,Blonde
U4286,Female,21,155,52,Athletic,Dark,Curly,Black
U4287,Female,27,162,67,Pear,Fair,Wavy,Black
U4288,Female,30,162,74,Hourglass,Medium,Curly,Blonde
U4289,Female,24,173,71,Pear,Fair,Wavy,Black
U4290,Female,21,161,54,Rectangle,Medium,Curly,Black
U4291,Female,29,167,56,Rectangle,Fair,Straight,Brown
U4292,Female,28,172,72,Apple,Medium,Curly,Brown
U4293,Female,20,166,69,Pear,Medium,Wavy,Brown
U4294,Female,20,163,53,Athletic,Medium,Straight,Black
U4295,Female,28,172,54,Athletic,Fair,Wavy,Brown
U4296,Female,22,157,67,Rectangle,Dark,Wavy,Blonde
U4297,Female,32,150,63,Apple,Fair,Straight,Black
U4298,Female,29,148,55,Hourglass,Fair,Straight,Black
U4299,Female,20,146,58,Hourglass,Dark,Straight,Black
U4300,Female,22,164,46,Apple,Fair,Wavy,Blonde
U4301,Female,25,161,53,Athletic,Fair,Wavy,Brown
U4302,Female,28,163,52,Apple,Fair,Curly,Brown
U4303,Female,29,155,71,Rectangle,Dark,Wavy,Brown
U4304,Female,31,147,62,Apple,Dark,Straight,Brown
U4305,Female,19,157,48,Apple,Fair,Wavy,Blonde
U4306,Female,30,158,65,Athletic,Medium,Wavy,Black
U4307,Female,24,168,70,Pear,Dark,Curly,Brown
U4308,Female,28,161,70,Athletic,Medium,Wavy,Brown
U4309,Female,20,162,66,Apple,Medium,Curly,Black
U4310,Female,35,145,61,Athletic,Fair,Curly,Black
U4311,Female,26,158,74,Rectangle,Fair,Curly,Black
U4312,Female,28,175,67,Athletic,Dark,Curly,Black
U4313,Female,20,165,66,Rectangle,Dark,Wavy,Blonde
U4314,Female,33,173,45,Hourglass,Dark,Curly,Black
U4315,Female,28,166,56,Athletic,Medium,Curly,Brown
U4316,Female,33,158,67,Apple,Fair,Wavy,Black
U4317,Female,29,151,57,Pear,Dark,Wavy,Black
U4318,Female,26,154,67,Pear,Medium,Wavy,Brown
U4319,Female,30,147,66,Hourglass,Dark,Straight,Black
U4320,Female,26,160,52,Hourglass,Dark,Wavy,Blonde
U4321,Female,25,156,64,Rectangle,Medium,Curly,Blonde
U4322,Female,20,168,53,Rectangle,Medium,Straight,Blonde
U4323,Female,22,173,50,Rectangle,Dark,Curly,Black
U4324,Female,34,172,57,Apple,Fair,Wavy,Brown
U4325,Female,29,172,48,Pear,Fair,Wavy,Brown
U4326,Female,34,151,48,Rectangle,Dark,Curly,Brown
U4327,Female,29,149,71,Rectangle,Dark,Curly,Blonde
U4328,Female,18,148,55,Athletic,Medium,Curly,Black
U4329,Female,18,166,72,Athletic,Dark,Wavy,Black
U4330,Female,21,160,51,Athletic,Dark,Straight,Brown
U4331,Female,35,173,61,Pear,Dark,Straight,Brown
U4332,Female,19,162,59,Apple,Medium,Straight,Blonde
U4333,Female,30,168,56,Pear,Dark,Straight,Brown
U4334,Female,26,154,65,Apple,Medium,Straight,Brown
U4335,Female,25,172,60,Apple,Fair,Curly,Black
U4336,Female,22,171,69,Hourglass,Dark,Straight,Brown
U4337,Female,28,152,62,Pear,Fair,Wavy,Black
U4338,Female,26,148,52,Pear,Dark,Wavy,Blonde
U4339,Female,34,152,61,Hourglass,Medium,Curly,Black
U4340,Female,21,147,64,Pear,Dark,Wavy,Blonde
U4341,Female,20,149,55,Athletic,Medium,Wavy,Brown
U4342,Female,21,145,46,Apple,Dark,Curly,Black
U4343,Female,22,150,71,Pear,Fair,Curly,Brown
U4344,Female,28,163,47,Apple,Fair,Wavy,Blonde
U4345,Female,28,159,53,Athletic,Dark,Wavy,Black
U4346,Female,35,161,53,Apple,Fair,Wavy,Black
U4347,Female,27,172,64,Apple,Dark,Wavy,Brown
U4348,Female,24,164,75,Hourglass,Dark,Wavy,Brown
U4349,Female,21,151,58,Apple,Medium,Straight,Brown
U4350,Female,30,162,68,Apple,Medium,Straight,Black
U4351,Female,26,162,58,Hourglass,Medium,Straight,Brown
U4352,Female,28,167,72,Athletic,Dark,Straight,Blonde
U4353,Female,24,146,67,Apple,Dark,Straight,Brown
U4354,Female,22,161,73,Hourglass,Dark,Wavy,Black
U4355,Female,18,175,58,Hourglass,Dark,Curly,Brown
U4356,Female,20,162,51,Rectangle,Medium,Straight,Brown
U4357,Female,33,161,63,Athletic,Dark,Straight,Brown
U4358,Female,18,171,65,Rectangle,Fair,Wavy,Brown
U4359,Female,31,147,47,Pear,Fair,Curly,Black
U4360,Female,21,168,58,Rectangle,Medium,Straight,Blonde
U4361,Female,22,170,61,Apple,Fair,Wavy,Blonde
U4362,Female,21,164,45,Hourglass,Dark,Straight,Black
U4363,Female,26,150,74,Apple,Fair,Wavy,Blonde
U4364,Female,29,169,68,Hourglass,Fair,Wavy,Blonde
U4365,Female,20,153,60,Apple,Fair,Curly,Blonde
U4366,Female,27,171,67,Athletic,Dark,Wavy,Black
U4367,Female,21,146,70,Rectangle,Fair,Curly,Black
U4368,Female,34,146,50,Hourglass,Dark,Straight,Black
U4369,Female,22,165,47,Apple,Medium,Curly,Brown
U4370,Female,22,175,46,Athletic,Dark,Straight,Blonde
U4371,Female,20,153,63,Rectangle,Fair,Wavy,Black
U4372,Female,33,160,55,Athletic,Medium,Wavy,Blonde
U4373,Female,22,162,50,Hourglass,Fair,Wavy,Blonde
U4374,Female,30,163,62,Hourglass,Fair,Wavy,Brown
U4375,Female,32,158,46,Apple,Medium,Wavy,Brown
U4376,Female,32,162,49,Hourglass,Medium,Straight,Blonde
U4377,Female,34,169,51,Athletic,Dark,Wavy,Black
U4378,Female,35,149,54,Hourglass,Dark,Wavy,Black
U4379,Female,18,148,60,Apple,Dark,Curly,Blonde
U4380,Female,21,145,63,Athletic,Medium,Wavy,Brown
U4381,Female,33,171,74,Apple,Fair,Wavy,Brown
U4382,Female,24,149,72,Athletic,Dark,Wavy,Black
U4383,Female,22,170,45,Pear,Medium,Straight,Brown
U4384,Female,35,167,55,Hourglass,Dark,Curly,Brown
U4385,Female,35,158,51,Pear,Dark,Curly,Blonde
U4386,Female,18,171,46,Athletic,Medium,Curly,Black
U4387,Female,32,152,64,Rectangle,Dark,Straight,Blonde
U4388,Female,20,158,75,Hourglass,Medium,Wavy,Brown
U4389,Female,34,145,74,Rectangle,Fair,Wavy,Blonde
U4390,Female,31,161,70,Apple,Medium,Curly,Black
U4391,Female,21,174,71,Pear,Medium,Wavy,Black
U4392,Female,25,154,52,Athletic,Medium,Straight,Blonde
U4393,Female,23,158,58,Athletic,Dark,Wavy,Black
U4394,Female,29,172,50,Pear,Dark,Curly,Blonde
U4395,Female,23,149,49,Rectangle,Fair,Straight,Blonde
U4396,Female,26,155,58,Hourglass,Dark,Wavy,Blonde
U4397,Female,20,150,70,Athletic,Fair,Straight,Blonde
U4398,Female,25,173,64,Apple,Medium,Straight,Brown
U4399,Female,27,172,72,Apple,Dark,Wavy,Black
U4400,Female,26,151,73,Pear,Medium,Curly,Blonde
U4401,Female,30,150,47,Hourglass,Fair,Curly,Black
U4402,Female,32,146,52,Athletic,Medium,Straight,Brown
U4403,Female,18,166,52,Athletic,Medium,Wavy,Blonde
U4404,Female,22,170,72,Athletic,Dark,Straight,Black
U4405,Female,18,147,46,Rectangle,Fair,Curly,Blonde
U4406,Female,33,147,52,Hourglass,Fair,Curly,Black
U4407,Female,33,156,71,Rectangle,Dark,Wavy,Blonde
U4408,Female,24,146,50,Athletic,Medium,Curly,Black
U4409,Female,28,150,59,Rectangle,Fair,Wavy,Brown
U4410,Female,27,167,45,Rectangle,Medium,Curly,Black
U4411,Female,22,146,49,Athletic,Dark,Wavy,Brown
U4412,Female,31,175,61,Rectangle,Medium,Straight,Brown
U4413,Female,22,175,53,Athletic,Medium,Straight,Brown
U4414,Female,26,164,45,Apple,Fair,Wavy,Blonde
U4415,Female,32,146,64,Pear,Fair,Wavy,Brown
U4416,Female,30,166,61,Rectangle,Dark,Curly,Brown
U4417,Female,35,161,56,Athletic,Dark,Wavy,Brown
U4418,Female,25,166,68,Rectangle,Medium,Curly,Black
U4419,Female,24,155,72,Apple,Medium,Curly,Blonde
U4420,Female,22,162,51,Rectangle,Medium,Straight,Blonde
U4421,Female,33,156,63,Hourglass,Medium,Straight,Black
U4422,Female,25,147,63,Pear,Dark,Straight,Black
U4423,Female,21,157,67,Athletic,Fair,Straight,Blonde
U4424,Female,19,173,64,Hourglass,Medium,Curly,Black
U4425,Female,32,173,67,Athletic,Dark,Straight,Black
U4426,Female,34,154,49,Rectangle,Medium,Straight,Black
U4427,Female,21,166,72,Apple,Medium,Wavy,Blonde
U4428,Female,27,170,63,Hourglass,Medium,Curly,Blonde
U4429,Female,29,157,70,Apple,Medium,Curly,Blonde
U4430,Female,29,169,53,Athletic,Medium,Straight,Black
U4431,Female,18,173,71,Athletic,Fair,Wavy,Black
U4432,Female,34,154,49,Rectangle,Dark,Straight,Brown
U4433,Female,30,158,61,Athletic,Fair,Straight,Brown
U4434,Female,35,170,49,Hourglass,Dark,Wavy,Black
U4435,Female,25,146,67,Athletic,Dark,Curly,Blonde
U4436,Female,21,158,64,Athletic,Fair,Wavy,Black
U4437,Female,35,151,74,Pear,Fair,Wavy,Brown
U4438,Female,30,175,65,Pear,Fair,Curly,Black
U4439,Female,19,158,67,Hourglass,Fair,Wavy,Black
U4440,Female,32,152,46,Apple,Medium,Curly,Blonde
U4441,Female,22,164,64,Athletic,Fair,Straight,Black
U4442,Female,21,145,57,Rectangle,Fair,Straight,Black
